team,abbr,year,nfelo,qb_adj,value,off_epa,off_pass_epa,off_rush_epa,def_epa,def_pass_epa,def_rush_epa,point_diff,wins,pythag_wins,film,pass_rate,rush_rate,proe,adot,shotgun_pct,no_huddle_pct,personnel_11_pct,personnel_12_pct,top_min,net_epa,win_pct,qb_grade,rb_grade,wr_grade,edge_grade,idl_grade,lb_grade,cb_grade,s_grade,ol_grade,success_rate,dropback_sr,rush_sr,lag_off_epa,lag_off_pass_epa,lag_off_rush_epa,lag_def_epa,lag_def_pass_epa,lag_def_rush_epa,lag_net_epa,lag_wins,lag_win_pct,lag_nfelo,lag_qb_adj,lag_pythag_wins,lag_pass_rate,lag_proe,lag_adot,lag_shotgun_pct,lag_qb_grade,lag_ol_grade,lag_rb_grade,lag_wr_grade,lag_edge_grade,lag_idl_grade,lag_lb_grade,lag_cb_grade,lag_s_grade,lag_success_rate,lag_dropback_sr,lag_rush_sr,lag2_net_epa,epa_trend_2yr,lag2_nfelo,nfelo_trend,next_net_epa,next_win_pct,next_wins
Raiders,OAK,2022,1430.29,-65.3967,-2.08688,-0.0015,0.01,-0.0203162,0.0202,0.1112,-0.0320548,-1.3529,6,7.9308,7,0.6193,0.3807,-0.0352,9.1451,0.3754,0.0439,0.5768,0.0696,30.683333333333334,-0.059,0.353,64.4,68.675,61.839999999999996,60.78333333333333,51.67142857142857,46.3375,63.05,61.7,62.88515479607352,,,,-0.0138,0.0322,-0.107745,0.0567,0.1529,-0.0939644,-0.062,10.0,0.556,1493.9,-14.6809,7.2292,0.6399,0.0218,8.184,0.4708,67.25,56.611474332504656,70.2,70.875,62.160000000000004,46.800000000000004,58.0,64.2,63.1,,,,-0.071,0.008999999999999994,1473.19,20.710000000000036,-0.05,0.47100000000000003,8.0
Raiders,OAK,2023,1448.34,-32.8861,-1.83912,-0.0992,-0.0885,-0.13528,-0.0858,-0.0631,-0.0860491,0.0588,8,8.5304,9,0.6078,0.3922,-0.0214,7.7171,0.4387,0.0682,0.7371,0.2202,28.333333333333332,-0.05,0.47100000000000003,62.03333333333334,67.525,62.6,69.19999999999999,56.528571428571425,60.25,61.800000000000004,63.666666666666664,,,,,-0.0015,0.01,-0.0203162,0.0202,0.1112,-0.0320548,-0.059,6.0,0.353,1430.29,-65.3967,7.9308,0.6193,-0.0352,9.1451,0.3754,64.4,62.88515479607352,68.675,61.839999999999996,60.78333333333333,51.67142857142857,46.3375,63.05,61.7,,,,-0.062,0.0030000000000000027,1493.9,-63.61000000000013,-0.1373166516,0.235,4.0
Raiders,OAK,2024,1401.46,-4.8267,-4.53743,-0.1391,-0.0986,-0.24051,-0.0013,0.0699,-0.0730086,-7.3529,4,5.2519,3,0.667,0.333,-0.0095,7.0714,,0.111,,,29.2,-0.1373166516,0.235,55.866666666666674,54.26666666666666,59.042857142857144,56.41428571428571,55.800000000000004,51.879999999999995,55.65714285714285,61.725,,,,,-0.0992,-0.0885,-0.13528,-0.0858,-0.0631,-0.0860491,-0.05,8.0,0.47100000000000003,1448.34,-32.8861,8.5304,0.6078,-0.0214,7.7171,0.4387,62.03333333333334,,67.525,62.6,69.19999999999999,56.528571428571425,60.25,61.800000000000004,63.666666666666664,,,,-0.059,0.008999999999999994,1430.29,18.049999999999955,,,3.0
Raiders,OAK,2025,1285.34,-9.4312,-8.09044,-0.2042,-0.2081,-0.26173,0.0318,0.0819,-0.0732628,-11.2353,3,3.4084,3,0.6369,0.3631,-0.0175,6.2676,,0.087,,,27.916666666666668,,,,,,,,,,,,,,,-0.1391,-0.0986,-0.24051,-0.0013,0.0699,-0.0730086,-0.1373166516,4.0,0.235,1401.46,-4.8267,5.2519,0.667,-0.0095,7.0714,,55.866666666666674,,54.26666666666666,59.042857142857144,56.41428571428571,55.800000000000004,51.879999999999995,55.65714285714285,61.725,,,,-0.05,-0.0873166516,1448.34,-46.87999999999988,,,
Eagles,PHI,2011,1660.45,12.9228,5.70999,0.028,0.0395,0.0699162,-0.0482,-0.0282,-0.0960957,4.25,8,9.7569,9,,,,,,,,,,0.11,0.5,66.06666666666666,61.53333333333333,63.1,75.6,66.16,56.550000000000004,65.56666666666666,54.13333333333333,,,,,0.0851,0.0699,0.10925,0.0241,0.0476,-0.0713635,0.01,10.0,0.588,1589.0,43.1468,9.837,,,,,66.9,,59.65,64.78,66.02000000000001,66.46000000000001,54.142857142857146,57.42857142857143,62.75,,,,,,1650.08,-61.07999999999993,-0.16,0.25,4.0
Eagles,PHI,2012,1440.19,5.5106,-2.19943,-0.0922,-0.0543,-0.133,0.0808,0.181,-0.0365846,-10.25,4,4.0179,4,,,,,,,,,,-0.16,0.25,58.56666666666666,72.7,68.05,71.9,62.98333333333333,54.98333333333334,59.52,50.025,,,,,0.028,0.0395,0.0699162,-0.0482,-0.0282,-0.0960957,0.11,8.0,0.5,1660.45,12.9228,9.7569,,,,,66.06666666666666,,61.53333333333333,63.1,75.6,66.16,56.550000000000004,65.56666666666666,54.13333333333333,,,,0.01,0.1,1589.0,71.45000000000005,0.11,0.588,10.0
Eagles,PHI,2013,1569.06,-1.4986,3.2282,0.0877,0.1506,0.0128556,0.0321,0.0689,-0.102106,3.4118,10,9.8279,10,,,,,,,,,,0.11,0.588,55.06666666666666,74.39999999999999,61.083333333333336,73.9,57.120000000000005,63.425,70.9,59.15,,,,,-0.0922,-0.0543,-0.133,0.0808,0.181,-0.0365846,-0.16,4.0,0.25,1440.19,5.5106,4.0179,,,,,58.56666666666666,,72.7,68.05,71.9,62.98333333333333,54.98333333333334,59.52,50.025,,,,0.11,-0.27,1660.45,-220.26,0.0,0.625,10.0
Eagles,PHI,2014,1556.07,-78.3585,1.54702,-0.0189,0.0464,-0.12287,-0.0926,0.0344,-0.141498,4.625,10,9.5878,11,,,,,,,,,,0.0,0.625,56.76666666666667,63.0,63.03333333333333,68.38,63.1,65.05,64.525,57.1,,,,,0.0877,0.1506,0.0128556,0.0321,0.0689,-0.102106,0.11,10.0,0.588,1569.06,-1.4986,9.8279,,,,,55.06666666666666,,74.39999999999999,61.083333333333336,73.9,57.120000000000005,63.425,70.9,59.15,,,,-0.16,0.27,1440.19,128.8699999999999,-0.07,0.43799999999999994,7.0
Eagles,PHI,2015,1494.84,7.1731,0.792627,-0.0537,-0.0284,-0.095538,0.0017,0.0454,-0.0119878,-3.3125,7,6.763,8,,,,,,,,,,-0.07,0.43799999999999994,72.9,58.125,57.98333333333333,68.45,73.9,57.339999999999996,54.220000000000006,68.8,,,,,-0.0189,0.0464,-0.12287,-0.0926,0.0344,-0.141498,0.0,10.0,0.625,1556.07,-78.3585,9.5878,,,,,56.76666666666667,,63.0,63.03333333333333,68.38,63.1,65.05,64.525,57.1,,,,0.11,-0.11,1569.06,-12.990000000000009,0.04,0.43799999999999994,7.0
Eagles,PHI,2016,1505.52,-8.7984,-0.108223,-0.0168,0.0164,-0.0662393,-0.061,-0.0475,-0.0566403,2.25,7,8.9739,9,0.617,0.383,-0.0169,7.4992,0.5007,0.0997,0.5287,0.2857,32.516666666666666,0.04,0.43799999999999994,73.05000000000001,55.7,59.720000000000006,69.8,63.6,69.98333333333333,60.975,66.2,,,,,-0.0537,-0.0284,-0.095538,0.0017,0.0454,-0.0119878,-0.07,7.0,0.43799999999999994,1494.84,7.1731,6.763,,,,,72.9,,58.125,57.98333333333333,68.45,73.9,57.339999999999996,54.220000000000006,68.8,,,,0.0,-0.07,1556.07,-61.23000000000002,0.16,0.8420000000000001,16.0
Eagles,PHI,2017,1569.64,-53.1696,3.53972,0.0829,0.1779,-0.0570556,-0.1098,-0.0992,-0.133983,10.8421,16,14.2891,16,0.5975,0.4025,-0.0022,9.3599,0.6477,0.0801,0.6591,0.2565,32.21666666666667,0.16,0.8420000000000001,73.53333333333335,64.51666666666667,65.71666666666667,77.4,64.84,58.56666666666667,70.025,70.775,,,,,-0.0168,0.0164,-0.0662393,-0.061,-0.0475,-0.0566403,0.04,7.0,0.43799999999999994,1505.52,-8.7984,8.9739,0.617,-0.0169,7.4992,0.5007,73.05000000000001,,55.7,59.720000000000006,69.8,63.6,69.98333333333333,60.975,66.2,,,,-0.07,0.11000000000000001,1494.84,10.680000000000064,0.01,0.556,10.0
Eagles,PHI,2018,1557.22,-8.4544,2.41388,0.022,0.0919,-0.0802204,0.0124,0.0639,-0.0219931,0.7778,10,9.3827,9,0.6372,0.3628,0.0269,7.4924,0.7017,0.0778,0.5054,0.3972,32.93333333333333,0.01,0.556,67.53333333333335,61.8,65.14999999999999,74.51666666666667,74.96000000000001,58.4,63.47142857142857,68.8,,,,,0.0829,0.1779,-0.0570556,-0.1098,-0.0992,-0.133983,0.16,16.0,0.8420000000000001,1569.64,-53.1696,14.2891,0.5975,-0.0022,9.3599,0.6477,73.53333333333335,,64.51666666666667,65.71666666666667,77.4,64.84,58.56666666666667,70.025,70.775,,,,0.04,0.12,1505.52,64.12000000000012,0.035,0.529,9.0
Eagles,PHI,2019,1538.19,8.1182,2.22605,-0.0069,0.013,-0.0731799,-0.0309,0.0527,-0.157847,1.3529,9,9.1048,10,0.6184,0.3816,-0.0053,8.0475,0.6795,0.1275,0.4036,0.5059,32.93333333333333,0.035,0.529,74.6,61.9,66.98571428571428,69.14,62.699999999999996,67.84,55.84285714285714,66.45,77.35148107568448,0.449,0.48,0.396,0.022,0.0919,-0.0802204,0.0124,0.0639,-0.0219931,0.01,10.0,0.556,1557.22,-8.4544,9.3827,0.6372,0.0269,7.4924,0.7017,67.53333333333335,,61.8,65.14999999999999,74.51666666666667,74.96000000000001,58.4,63.47142857142857,68.8,,,,0.16,-0.15,1569.64,-12.420000000000073,-0.08,0.267,4.0
Eagles,PHI,2020,1432.65,-4.7093,-2.17552,-0.0832,-0.1522,-0.0240787,0.0155,0.0632,-0.0574278,-5.25,4,5.922,5,0.667,0.333,0.0035,8.9866,0.6796,0.1442,0.5201,0.4158,29.133333333333333,-0.08,0.267,51.333333333333336,56.86,61.2,69.67999999999999,62.0,49.0875,54.05714285714286,66.625,63.07274653810369,0.418,0.41200000000000003,0.431,-0.0069,0.013,-0.0731799,-0.0309,0.0527,-0.157847,0.035,9.0,0.529,1538.19,8.1182,9.1048,0.6184,-0.0053,8.0475,0.6795,74.6,77.35148107568448,61.9,66.98571428571428,69.14,62.699999999999996,67.84,55.84285714285714,66.45,0.449,0.48,0.396,0.01,0.025,1557.22,-19.029999999999973,0.052,0.5,9.0
Eagles,PHI,2021,1526.0,8.8455,0.407285,0.0404,0.0356,0.074959,-0.004,0.0599,-0.0647497,2.3889,9,10.0443,11,0.5445,0.4555,-0.0647,8.5976,0.7443,0.1603,0.5967,0.2738,29.816666666666666,0.052,0.5,71.25,68.34,62.379999999999995,60.74285714285714,51.457142857142856,59.125,63.17142857142857,60.14,70.03162600572594,0.46399999999999997,0.452,0.479,-0.0832,-0.1522,-0.0240787,0.0155,0.0632,-0.0574278,-0.08,4.0,0.267,1432.65,-4.7093,5.922,0.667,0.0035,8.9866,0.6796,51.333333333333336,63.07274653810369,56.86,61.2,69.67999999999999,62.0,49.0875,54.05714285714286,66.625,0.418,0.41200000000000003,0.431,0.035,-0.115,1538.19,-105.53999999999996,0.163,0.8,16.0
Eagles,PHI,2022,1656.47,33.7817,6.96023,0.0886,0.0996,0.104506,-0.0737,-0.1618,0.0241196,9.25,16,14.2539,16,0.5656,0.4344,-0.0098,8.3028,0.7666,0.1982,0.765,0.1782,30.233333333333334,0.163,0.8,71.0,65.675,71.675,67.74285714285715,61.3375,73.55,59.65714285714286,63.525,67.56515329601568,0.479,0.45799999999999996,0.507,0.0404,0.0356,0.074959,-0.004,0.0599,-0.0647497,0.052,9.0,0.5,1526.0,8.8455,10.0443,0.5445,-0.0647,8.5976,0.7443,71.25,70.03162600572594,68.34,62.379999999999995,60.74285714285714,51.457142857142856,59.125,63.17142857142857,60.14,0.46399999999999997,0.452,0.479,-0.08,0.132,1432.65,93.34999999999991,0.0,0.611,11.0
Eagles,PHI,2023,1545.76,-6.9781,2.05787,0.0552,0.064,0.00830227,0.0641,0.0661,0.0390821,-1.0,11,8.5746,10,0.5915,0.4085,-0.0116,8.6039,0.9012,0.1694,0.702,0.218,30.933333333333334,0.0,0.611,76.5,56.775,64.75,65.46000000000001,71.93333333333334,66.725,53.699999999999996,67.825,,,,,0.0886,0.0996,0.104506,-0.0737,-0.1618,0.0241196,0.163,16.0,0.8,1656.47,33.7817,14.2539,0.5656,-0.0098,8.3028,0.7666,71.0,67.56515329601568,65.675,71.675,67.74285714285715,61.3375,73.55,59.65714285714286,63.525,0.479,0.45799999999999996,0.507,0.052,0.11100000000000002,1526.0,130.47000000000003,0.2151322403,0.857,18.0
Eagles,PHI,2024,1705.34,3.3499,7.6186,0.111,0.1479,0.0808176,-0.0928,-0.1084,-0.117191,10.8571,18,15.81,15,0.4895,0.5105,-0.0878,7.7942,,0.2498,,,31.983333333333334,0.2151322403,0.857,72.2,68.45,64.34285714285714,67.27142857142857,68.67999999999999,76.82000000000001,71.37142857142858,79.03333333333335,,,,,0.0552,0.064,0.00830227,0.0641,0.0661,0.0390821,0.0,11.0,0.611,1545.76,-6.9781,8.5746,0.5915,-0.0116,8.6039,0.9012,76.5,,56.775,64.75,65.46000000000001,71.93333333333334,66.725,53.699999999999996,67.825,,,,0.163,-0.163,1656.47,-110.71000000000004,,,11.0
Eagles,PHI,2025,1572.2,-1.1337,3.38423,0.0133,0.0368,-0.0203387,-0.0403,-0.11,-0.0401849,2.7778,11,10.4198,13,0.5779,0.4221,-0.0248,9.0566,,0.193,,,30.15,,,,,,,,,,,,,,,0.111,0.1479,0.0808176,-0.0928,-0.1084,-0.117191,0.2151322403,18.0,0.857,1705.34,3.3499,15.81,0.4895,-0.0878,7.7942,,72.2,,68.45,64.34285714285714,67.27142857142857,68.67999999999999,76.82000000000001,71.37142857142858,79.03333333333335,,,,0.0,0.2151322403,1545.76,159.57999999999993,,,
Steelers,PIT,2011,1623.62,-1.0721,4.23693,0.0385,0.1266,-0.0253716,-0.0595,-0.0423,-0.0862816,5.4118,12,11.4629,13,,,,,,,,,,0.13,0.706,71.5,74.46000000000001,72.39999999999999,,64.34,55.425,58.725,70.125,,,,,0.0368,0.1118,-0.0542746,-0.1002,-0.098,-0.200604,0.18,14.0,0.737,1628.36,31.9729,13.6637,,,,,57.975,,69.775,71.23333333333333,,58.44,81.14,61.23333333333333,68.525,,,,,,1592.91,35.44999999999982,0.05,0.5,8.0
Steelers,PIT,2012,1540.35,9.7583,1.80688,-0.0005,0.0716,-0.138003,-0.0269,-0.0516,-0.0984931,1.375,8,8.6406,8,,,,,,,,,,0.05,0.5,67.46666666666667,61.6,67.89999999999999,,61.81666666666666,74.925,57.075,68.52000000000001,,,,,0.0385,0.1266,-0.0253716,-0.0595,-0.0423,-0.0862816,0.13,12.0,0.706,1623.62,-1.0721,11.4629,,,,,71.5,,74.46000000000001,72.39999999999999,,64.34,55.425,58.725,70.125,,,,0.18,-0.04999999999999999,1628.36,-4.740000000000009,-0.01,0.5,8.0
Steelers,PIT,2013,1536.97,19.2895,1.94473,0.0075,0.0962,-0.159986,-0.0003,-0.007,-0.0117785,0.5625,8,8.2278,11,,,,,,,,,,-0.01,0.5,83.4,62.05,70.26,,59.18333333333334,54.98,61.4,62.85,,,,,-0.0005,0.0716,-0.138003,-0.0269,-0.0516,-0.0984931,0.05,8.0,0.5,1540.35,9.7583,8.6406,,,,,67.46666666666667,,61.6,67.89999999999999,,61.81666666666666,74.925,57.075,68.52000000000001,,,,0.13,-0.08,1623.62,-83.26999999999998,0.05,0.647,11.0
Steelers,PIT,2014,1593.64,22.284,3.04983,0.0896,0.2042,-0.105676,0.0484,0.1244,-0.0840003,3.2353,11,9.7937,12,,,,,,,,,,0.05,0.647,81.75,66.03333333333333,67.55999999999999,68.55,61.75714285714286,55.06,60.4,58.46,,,,,0.0075,0.0962,-0.159986,-0.0003,-0.007,-0.0117785,-0.01,8.0,0.5,1536.97,19.2895,8.2278,,,,,83.4,,62.05,70.26,,59.18333333333334,54.98,61.4,62.85,,,,0.05,-0.060000000000000005,1540.35,-3.3799999999998818,0.08,0.611,11.0
Steelers,PIT,2015,1645.2,25.1678,6.80702,0.0235,0.069,-0.0403603,-0.0715,-0.0054,-0.160333,5.5,11,11.5336,9,,,,,,,,,,0.08,0.611,55.5,69.72500000000001,72.12,58.98,68.08,58.96,57.2,63.42,,,,,0.0896,0.2042,-0.105676,0.0484,0.1244,-0.0840003,0.05,11.0,0.647,1593.64,22.284,9.7937,,,,,81.75,,66.03333333333333,67.55999999999999,68.55,61.75714285714286,55.06,60.4,58.46,,,,-0.01,0.060000000000000005,1536.97,56.67000000000007,0.08,0.684,13.0
Steelers,PIT,2016,1639.0,-5.2048,5.23119,0.0632,0.1297,-0.0135526,-0.0044,0.0384,-0.0654675,3.8421,13,11.401,13,0.6152,0.3848,0.0043,8.75,0.4851,0.1634,0.5867,0.2189,30.816666666666666,0.08,0.684,67.6,67.60000000000001,64.51428571428572,69.28,64.88,60.67999999999999,68.67999999999999,61.4,,,,,0.0235,0.069,-0.0403603,-0.0715,-0.0054,-0.160333,0.08,11.0,0.611,1645.2,25.1678,11.5336,,,,,55.5,,69.72500000000001,72.12,58.98,68.08,58.96,57.2,63.42,,,,0.05,0.03,1593.64,51.559999999999945,0.09,0.765,13.0
Steelers,PIT,2017,1600.81,25.7523,4.78658,0.0627,0.157,-0.0887399,-0.0284,-0.0526,0.00296403,5.5882,13,10.8387,10,0.6052,0.3948,0.0051,8.9319,0.5549,0.1678,0.6676,0.1537,31.933333333333334,0.09,0.765,67.95,67.775,67.64999999999999,58.9,77.34,56.92,65.28333333333333,57.95,,,,,0.0632,0.1297,-0.0135526,-0.0044,0.0384,-0.0654675,0.08,13.0,0.684,1639.0,-5.2048,11.401,0.6152,0.0043,8.75,0.4851,67.6,,67.60000000000001,64.51428571428572,69.28,64.88,60.67999999999999,68.67999999999999,61.4,,,,0.08,0.0,1645.2,-6.2000000000000455,0.07,0.6,9.0
Steelers,PIT,2018,1611.54,11.2781,4.5868,0.0525,0.1661,-0.0380992,-0.01,0.0469,-0.00958692,4.25,9,9.6176,11,0.6969,0.3031,0.087,7.7653,0.5916,0.1491,0.6739,0.1068,30.783333333333335,0.07,0.6,72.45,64.5,63.32857142857143,67.96666666666667,74.62,67.375,63.86,63.666666666666664,,,,,0.0627,0.157,-0.0887399,-0.0284,-0.0526,0.00296403,0.09,13.0,0.765,1600.81,25.7523,10.8387,0.6052,0.0051,8.9319,0.5549,67.95,,67.775,67.64999999999999,58.9,77.34,56.92,65.28333333333333,57.95,,,,0.08,0.009999999999999995,1639.0,-38.190000000000055,-0.014,0.5,8.0
Steelers,PIT,2019,1459.14,-109.695,-0.935942,-0.1778,-0.1449,-0.252065,-0.1527,-0.1295,-0.177225,-0.875,8,7.552,9,0.6082,0.3918,-0.0214,7.8941,0.6186,0.0444,0.6667,0.2322,28.466666666666665,-0.014,0.5,49.43333333333334,62.4,59.18333333333334,74.825,75.26666666666667,68.7,69.01666666666667,67.53999999999999,62.07571898423284,0.385,0.419,0.332,0.0525,0.1661,-0.0380992,-0.01,0.0469,-0.00958692,0.07,9.0,0.6,1611.54,11.2781,9.6176,0.6969,0.087,7.7653,0.5916,72.45,,64.5,63.32857142857143,67.96666666666667,74.62,67.375,63.86,63.666666666666664,,,,0.09,-0.01999999999999999,1600.81,10.730000000000018,0.141,0.706,12.0
Steelers,PIT,2020,1569.26,8.8989,3.289,0.007,0.0805,-0.170846,-0.0913,-0.1398,-0.0707657,5.4706,12,10.759,10,0.6611,0.3389,0.0658,7.0991,0.6329,0.0896,0.7425,0.1312,30.433333333333334,0.141,0.706,71.46666666666667,56.3,68.86,59.35,72.1,56.42,65.86666666666666,69.05000000000001,60.68521700077888,0.439,0.469,0.379,-0.1778,-0.1449,-0.252065,-0.1527,-0.1295,-0.177225,-0.014,8.0,0.5,1459.14,-109.695,7.552,0.6082,-0.0214,7.8941,0.6186,49.43333333333334,62.07571898423284,62.4,59.18333333333334,74.825,75.26666666666667,68.7,69.01666666666667,67.53999999999999,0.385,0.419,0.332,0.07,-0.084,1611.54,-152.39999999999986,-0.057,0.529,9.0
Steelers,PIT,2021,1469.48,-26.601,-1.85371,-0.0807,-0.1073,-0.0447558,-0.0181,0.0192,0.0241202,-4.2222,9,7.0111,5,0.6449,0.3551,-0.0131,6.7156,0.5025,0.1526,0.6076,0.2414,29.783333333333335,-0.057,0.529,65.0,54.65,61.48571428571429,67.2,59.45,49.94,59.5,57.56666666666666,61.45322678035619,0.402,0.41700000000000004,0.373,0.007,0.0805,-0.170846,-0.0913,-0.1398,-0.0707657,0.141,12.0,0.706,1569.26,8.8989,10.759,0.6611,0.0658,7.0991,0.6329,71.46666666666667,60.68521700077888,56.3,68.86,59.35,72.1,56.42,65.86666666666666,69.05000000000001,0.439,0.469,0.379,-0.014,0.155,1459.14,110.11999999999989,-0.009,0.529,9.0
Steelers,PIT,2022,1489.17,-28.0549,0.268428,-0.022,-0.0079,0.0112253,0.0155,0.0787,-0.0610429,-2.2353,9,7.3355,9,0.5831,0.4169,-0.0367,8.2742,0.5388,0.1144,0.6676,0.2438,31.4,-0.009,0.529,76.05,75.7,64.2,67.475,56.625,44.44,61.239999999999995,77.5,65.17810199478635,0.451,0.449,0.45299999999999996,-0.0807,-0.1073,-0.0447558,-0.0181,0.0192,0.0241202,-0.057,9.0,0.529,1469.48,-26.601,7.0111,0.6449,-0.0131,6.7156,0.5025,65.0,61.45322678035619,54.65,61.48571428571429,67.2,59.45,49.94,59.5,57.56666666666666,0.402,0.41700000000000004,0.373,0.141,-0.19799999999999998,1569.26,-99.77999999999997,-0.03,0.556,10.0
Steelers,PIT,2023,1570.42,13.2785,3.04404,-0.1,-0.111,-0.0780001,-0.064,-0.0584,-0.0419647,-1.8889,10,7.9313,10,0.5615,0.4385,-0.0621,7.5099,0.5879,0.0694,0.6906,0.2117,29.316666666666666,-0.03,0.556,59.56666666666666,77.35,62.46,88.46666666666665,63.957142857142856,62.957142857142856,56.04999999999999,63.13333333333333,,,,,-0.022,-0.0079,0.0112253,0.0155,0.0787,-0.0610429,-0.009,9.0,0.529,1489.17,-28.0549,7.3355,0.5831,-0.0367,8.2742,0.5388,76.05,65.17810199478635,75.7,64.2,67.475,56.625,44.44,61.239999999999995,77.5,0.451,0.449,0.45299999999999996,-0.057,0.048,1469.48,19.690000000000055,-0.01722587637,0.556,10.0
Steelers,PIT,2024,1526.37,8.155,0.45978,0.0122,0.0067,-0.0932858,-0.0149,0.0309,-0.0626665,1.0556,10,9.5265,12,0.5497,0.4503,-0.0638,7.9577,,0.2345,,,30.733333333333334,-0.01722587637,0.556,74.56666666666666,66.9,65.51666666666667,70.02857142857142,57.61666666666667,70.6,55.78333333333334,68.15,,,,,-0.1,-0.111,-0.0780001,-0.064,-0.0584,-0.0419647,-0.03,10.0,0.556,1570.42,13.2785,7.9313,0.5615,-0.0621,7.5099,0.5879,59.56666666666666,,77.35,62.46,88.46666666666665,63.957142857142856,62.957142857142856,56.04999999999999,63.13333333333333,,,,-0.009,-0.020999999999999998,1489.17,81.25,,,10.0
Steelers,PIT,2025,1503.93,1.1581,0.65334,0.0203,-0.0147,-0.00355326,0.0327,0.0289,0.0012125,-0.7778,10,8.636,8,0.6086,0.3914,-0.0069,5.9891,,0.1148,,,28.2,,,,,,,,,,,,,,,0.0122,0.0067,-0.0932858,-0.0149,0.0309,-0.0626665,-0.01722587637,10.0,0.556,1526.37,8.155,9.5265,0.5497,-0.0638,7.9577,,74.56666666666666,,66.9,65.51666666666667,70.02857142857142,57.61666666666667,70.6,55.78333333333334,68.15,,,,-0.03,0.012774123629999998,1570.42,-44.05000000000018,,,
Seahawks,SEA,2011,1498.8,8.6642,-0.755806,-0.0853,-0.0664,-0.116766,-0.0818,-0.0905,-0.0686021,0.375,7,8.1788,8,,,,,,,,,,0.0,0.43799999999999994,59.2,67.3,72.6875,79.7,65.8,68.84285714285714,61.93333333333334,70.67999999999999,,,,,-0.0607,-0.0711,-0.120057,0.0341,0.1156,-0.0499863,-0.13,8.0,0.444,1371.32,0.5588,6.4808,,,,,65.19999999999999,,69.26666666666667,70.97999999999999,60.46666666666667,64.74,69.875,67.76666666666667,61.96666666666667,,,,,,1374.94,-3.6200000000001182,0.18,0.667,12.0
Seahawks,SEA,2012,1669.18,37.7248,6.96002,0.124,0.2197,0.0121379,-0.0547,-0.0835,-0.0264342,9.7222,12,13.5788,14,,,,,,,,,,0.18,0.667,82.4,73.13333333333334,67.3,69.95,59.300000000000004,70.51666666666667,73.84,65.85999999999999,,,,,-0.0853,-0.0664,-0.116766,-0.0818,-0.0905,-0.0686021,0.0,7.0,0.43799999999999994,1498.8,8.6642,8.1788,,,,,59.2,,67.3,72.6875,79.7,65.8,68.84285714285714,61.93333333333334,70.67999999999999,,,,-0.13,0.13,1371.32,127.48000000000002,0.22,0.8420000000000001,16.0
Seahawks,SEA,2013,1693.35,-20.857,8.19964,0.0584,0.1708,-0.0626865,-0.1547,-0.2481,-0.0928881,12.3684,16,15.4765,17,,,,,,,,,,0.22,0.8420000000000001,85.0,80.13333333333333,75.06666666666668,73.7,72.56,62.5,81.0,70.9,,,,,0.124,0.2197,0.0121379,-0.0547,-0.0835,-0.0264342,0.18,12.0,0.667,1669.18,37.7248,13.5788,,,,,82.4,,73.13333333333334,67.3,69.95,59.300000000000004,70.51666666666667,73.84,65.85999999999999,,,,0.0,0.18,1498.8,170.3800000000001,0.21,0.737,14.0
Seahawks,SEA,2014,1683.37,0.5544,6.63892,0.037,0.0894,0.0556019,-0.1075,-0.071,-0.184964,8.2105,14,13.6579,15,,,,,,,,,,0.21,0.737,67.75,72.89999999999999,71.35714285714286,67.62,56.86666666666667,57.0,65.56,71.85,,,,,0.0584,0.1708,-0.0626865,-0.1547,-0.2481,-0.0928881,0.22,16.0,0.8420000000000001,1693.35,-20.857,15.4765,,,,,85.0,,80.13333333333333,75.06666666666668,73.7,72.56,62.5,81.0,70.9,,,,0.18,0.04000000000000001,1669.18,24.169999999999845,0.19,0.611,11.0
Seahawks,SEA,2015,1666.98,18.922,7.67802,0.0659,0.2083,-0.0624626,-0.0795,-0.0606,-0.133421,7.7778,11,12.6738,11,,,,,,,,,,0.19,0.611,68.0,70.64,72.55714285714285,70.9,58.239999999999995,69.14999999999999,74.76666666666667,78.16666666666667,,,,,0.037,0.0894,0.0556019,-0.1075,-0.071,-0.184964,0.21,14.0,0.737,1683.37,0.5544,13.6579,,,,,67.75,,72.89999999999999,71.35714285714286,67.62,56.86666666666667,57.0,65.56,71.85,,,,0.22,-0.010000000000000009,1693.35,-9.980000000000018,0.07,0.647,11.0
Seahawks,SEA,2016,1625.75,-12.4875,4.71247,0.0043,0.0881,-0.0836742,-0.0752,0.0427,-0.173184,3.6667,11,10.8944,10,0.6456,0.3544,0.0249,8.5823,0.5167,0.0341,0.5837,0.2488,29.65,0.07,0.647,72.85,65.2,71.675,67.08,58.88333333333333,68.78,63.724999999999994,70.25,,,,,0.0659,0.2083,-0.0624626,-0.0795,-0.0606,-0.133421,0.19,11.0,0.611,1666.98,18.922,12.6738,,,,,68.0,,70.64,72.55714285714285,70.9,58.239999999999995,69.14999999999999,74.76666666666667,78.16666666666667,,,,0.21,-0.01999999999999999,1683.37,-16.389999999999873,0.06,0.563,9.0
