team,player_id,adjusted_value,Team,Net EPA,Win %,Player,Position,Cap_Space,year,merge_player_x,fuzzy_matched_player,final_player_name,Unnamed: 0,player,team_name,position,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,Year,weighted_grade,weighted_average_grade,merge_player_y
Falcons,00-0036354,10.691105641622046,Falcons,-0.04,41.20%,Kyle Hinton,G,0.4092526690391459,2023.0,kyle hinton,kyle hinton,kyle hinton,1739.0,Kyle Hinton,ATL,G,100.0,0.0,2.0,59.8,79.2,54.5,0.0,0.0,27.0,100.0,100.0,100.0,0.0,0.0,0.0,63.0,0.0,1.0,0.0,63.0,28.0,28.0,62.0,0.0,35.0,0.0,2023.0,3767.4,MISSING,kyle hinton
Falcons,00-0034937,0.0,Falcons,-0.04,41.20%,John Leglue,G,0.0480427046263345,2023.0,john leglue,john leglue,john leglue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0037807,163.6474926526475,Giants,-0.15,35.30%,Joshua Ezeudu,G,0.5545862989323844,2023.0,joshua ezeudu,joshua ezeudu,joshua ezeudu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0037006,114.846015309864,Giants,-0.15,35.30%,Wyatt Davis,G,0.4181494661921708,2023.0,wyatt davis,wyatt davis,wyatt davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0036132,52.448033437060054,Giants,-0.15,35.30%,Ben Bredeson,G,0.449288256227758,2023.0,ben bredeson,ben bredeson,ben bredeson,1655.0,Ben Bredeson,NYG,G,100.0,2.0,21.0,42.5,42.4,41.9,1.0,33.0,604.0,100.0,100.0,96.4,6.0,39.0,5.0,1014.0,346.0,189.0,0.0,1014.0,641.0,641.0,479.0,0.0,373.0,0.0,2023.0,43095.0,MISSING,ben bredeson
Giants,00-0036397,48.34257022483688,Giants,-0.15,35.30%,Shane Lemieux,G,0.4878936832740213,2023.0,shane lemieux,shane lemieux,shane lemieux,1729.0,Shane Lemieux,NYG,G,100.0,0.0,21.0,34.3,26.1,39.3,0.0,5.0,63.0,100.0,100.0,94.4,0.0,6.0,1.0,91.0,0.0,90.0,0.0,91.0,67.0,67.0,0.0,0.0,24.0,0.0,2023.0,3121.2999999999997,MISSING,shane lemieux
Giants,00-0030585,45.528984859216536,Giants,-0.15,35.30%,Justin Pugh,G,0.4626334519572953,2023.0,justin pugh,justin pugh,justin pugh,1671.0,Justin Pugh,NYG,G,100.0,1.0,21.0,41.6,37.8,47.3,2.0,27.0,446.0,100.0,100.0,95.0,5.0,37.0,8.0,763.0,0.0,527.0,236.0,763.0,473.0,473.0,0.0,0.0,290.0,0.0,2023.0,31740.8,MISSING,justin pugh
Giants,00-0037279,44.42574891674462,Giants,-0.15,35.30%,Marcus McKethan,G,0.3643807829181494,2023.0,marcus mckethan,marcus mckethan,marcus mckethan,1697.0,Marcus McKethan,NYG,G,100.0,1.0,21.0,45.4,26.8,53.9,5.0,10.0,227.0,100.0,100.0,95.8,1.0,17.0,2.0,378.0,0.0,81.0,0.0,378.0,245.0,245.0,288.0,0.0,133.0,9.0,2023.0,17161.2,MISSING,marcus mckethan
Giants,00-0033511,28.08486157885467,Giants,-0.15,35.30%,Sean Harlow,G,0.2787664590747331,2023.0,sean harlow,sean harlow,sean harlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0031581,15.75176978246538,Giants,-0.15,35.30%,Mark Glowinski,G,3.7144128113879,2023.0,mark glowinski,mark glowinski,mark glowinski,1686.0,Mark Glowinski,NYG,G,99.8,1.0,21.0,63.3,53.4,67.6,1.0,17.0,281.0,99.6,99.7,94.7,4.0,24.0,6.0,520.0,0.0,202.0,0.0,521.0,303.0,304.0,291.0,0.0,217.0,16.0,2023.0,32979.299999999996,MISSING,mark glowinski
Jaguars,00-0036327,153.44143853450592,Jaguars,-0.04,52.90%,Ezra Cleveland,G,0.7396708185053381,2023.0,ezra cleveland,ezra cleveland,ezra cleveland,1672.0,Ezra Cleveland,JAX,G,100.0,0.0,15.0,59.5,57.4,60.4,4.0,21.0,492.0,100.0,100.0,96.8,3.0,28.0,3.0,749.0,0.0,723.0,24.0,749.0,526.0,526.0,0.0,0.0,223.0,2.0,2023.0,44565.5,MISSING,ezra cleveland
Jaguars,00-0032053,134.35203353988243,Jaguars,-0.04,52.90%,Brandon Scherff,G,4.480953736654804,2023.0,brandon scherff,brandon scherff,brandon scherff,1644.0,Brandon Scherff,JAX,G,100.0,0.0,15.0,67.3,78.7,61.1,2.0,11.0,671.0,100.0,100.0,98.7,5.0,15.0,2.0,1079.0,0.0,0.0,0.0,1079.0,710.0,710.0,1079.0,0.0,369.0,0.0,2023.0,72616.7,MISSING,brandon scherff
Jaguars,00-0030827,0.0,Jaguars,-0.04,52.90%,Tyler Shatley,G,1.529459074733096,2023.0,tyler shatley,tyler shatley,tyler shatley,1687.0,Tyler Shatley,JAX,G,100.0,0.0,15.0,47.5,51.3,44.6,3.0,5.0,288.0,100.0,100.0,98.3,0.0,9.0,1.0,518.0,2.0,473.0,1.0,518.0,302.0,302.0,42.0,0.0,216.0,0.0,2023.0,24605.0,MISSING,tyler shatley
Jaguars,00-0035623,0.0,Jaguars,-0.04,52.90%,Chandler Brewer,G,0.0053380782918149,2023.0,chandler brewer,chandler brewer,chandler brewer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0032234,68.68506464223391,Jets,-0.12,41.20%,Laken Tomlinson,G,4.839857651245551,2023.0,laken tomlinson,laken tomlinson,laken tomlinson,1642.0,Laken Tomlinson,NYJ,G,100.0,0.0,22.0,55.0,60.6,49.6,10.0,34.0,692.0,100.0,100.0,95.8,3.0,51.0,7.0,1099.0,0.0,1099.0,0.0,1099.0,733.0,733.0,0.0,0.0,366.0,0.0,2023.0,60445.0,MISSING,laken tomlinson
Jets,00-0036273,21.00579916401772,Jets,-0.12,41.20%,Jake Hanson,G/C,0.1161521352313167,2023.0,jake hanson,jake hanson,jake hanson,1709.0,Jake Hanson,NYJ,G,100.0,0.0,22.0,51.8,59.7,48.7,1.0,8.0,154.0,100.0,100.0,97.1,1.0,9.0,0.0,244.0,0.0,0.0,0.0,244.0,165.0,165.0,244.0,0.0,79.0,0.0,2023.0,12639.2,MISSING,jake hanson
Jets,00-0032432,9.605959798382846,Jets,-0.12,41.20%,Wes Schweitzer,G,0.7130520462633452,2023.0,wes schweitzer,wes schweitzer,wes schweitzer,1724.0,Wes Schweitzer,NYJ,G,100.0,0.0,22.0,52.7,60.0,47.0,0.0,4.0,94.0,100.0,100.0,96.8,1.0,5.0,1.0,149.0,10.0,0.0,0.0,149.0,99.0,99.0,139.0,0.0,50.0,0.0,2023.0,7852.3,MISSING,wes schweitzer
Jets,00-0037601,0.0,Jets,-0.12,41.20%,Xavier Newman-Johnson,G,0.0860022241992882,2023.0,xavier newmanjohnson,xavier newman,xavier newman,1704.0,Xavier Newman,NYJ,G,100.0,0.0,22.0,47.8,31.9,58.6,3.0,9.0,180.0,100.0,100.0,94.4,2.0,16.0,4.0,292.0,36.0,12.0,0.0,292.0,188.0,188.0,244.0,0.0,104.0,0.0,2023.0,13957.6,MISSING,xavier newman
Jets,00-0037225,0.0,Jets,-0.12,41.20%,Chris Glaser,G,0.0185351423487544,2023.0,chris glaser,chris glaser,chris glaser,1730.0,Chris Glaser,NYJ,G,100.0,0.0,22.0,45.5,59.5,52.6,0.0,1.0,46.0,100.0,100.0,96.7,2.0,2.0,1.0,83.0,29.0,0.0,0.0,83.0,51.0,51.0,54.0,0.0,32.0,0.0,2023.0,3776.5,MISSING,chris glaser
Lions,00-0036258,120.08424349634842,Lions,0.09,70.00%,Jonah Jackson,G,1.4475711743772242,2023.0,jonah jackson,jonah jackson,jonah jackson,1665.0,Jonah Jackson,DET,G,100.0,2.0,11.0,61.0,60.7,60.3,8.0,17.0,456.0,100.0,100.0,96.8,5.0,27.0,2.0,881.0,0.0,881.0,0.0,881.0,480.0,480.0,0.0,0.0,401.0,0.0,2023.0,53741.0,MISSING,jonah jackson
Lions,00-0032395,34.074935275293335,Lions,0.09,70.00%,Graham Glasgow,G,1.192170818505338,2023.0,graham glasgow,graham glasgow,graham glasgow,1625.0,Graham Glasgow,DET,G,100.0,0.0,11.0,74.9,54.8,82.1,8.0,35.0,702.0,100.0,100.0,96.5,5.0,46.0,3.0,1262.0,189.0,75.0,0.0,1262.0,735.0,735.0,998.0,0.0,527.0,0.0,2023.0,94523.8,65.92253032928942,graham glasgow
Lions,00-0031353,18.700720978231782,Lions,0.09,70.00%,Michael Schofield,G/T,0.0183274021352313,2023.0,michael schofield,michael schofield,michael schofield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0032785,14.952562071082632,Lions,0.09,70.00%,Halapoulivaati Vaitai,G,2.247862099644128,2023.0,halapoulivaati vaitai,halapoulivaati vaitai,halapoulivaati vaitai,1716.0,Halapoulivaati Vaitai,DET,G,100.0,0.0,11.0,68.3,68.4,64.6,0.0,2.0,115.0,100.0,100.0,98.3,0.0,3.0,1.0,192.0,0.0,0.0,0.0,192.0,122.0,122.0,192.0,0.0,70.0,0.0,2023.0,13113.6,MISSING,halapoulivaati vaitai
Lions,00-0036736,0.0,Lions,0.09,70.00%,Kayode Awosika,G,0.3440071174377224,2023.0,kayode awosika,kayode awosika,kayode awosika,1699.0,Kayode Awosika,DET,G,100.0,1.0,11.0,55.7,46.0,60.5,5.0,21.0,224.0,100.0,100.0,93.7,2.0,27.0,1.0,370.0,0.0,304.0,0.0,370.0,232.0,232.0,66.0,0.0,138.0,0.0,2023.0,20609.0,MISSING,kayode awosika
Packers,00-0035526,173.30279846635892,Packers,0.05,52.60%,Elgton Jenkins,G,3.087592081850534,2023.0,elgton jenkins,elgton jenkins,elgton jenkins,1654.0,Elgton Jenkins,GB,G,100.0,1.0,12.0,63.8,78.3,56.4,7.0,21.0,575.0,100.0,100.0,97.6,5.0,28.0,0.0,1019.0,0.0,1019.0,0.0,1019.0,605.0,605.0,0.0,0.0,414.0,0.0,2023.0,65012.2,MISSING,elgton jenkins
Packers,00-0036631,58.322818458429545,Packers,0.05,52.60%,Royce Newman,G,0.4736814946619216,2023.0,royce newman,royce newman,royce newman,1718.0,Royce Newman,GB,G,100.0,0.0,12.0,40.9,52.2,43.3,1.0,8.0,111.0,100.0,100.0,95.0,2.0,10.0,1.0,186.0,0.0,184.0,0.0,186.0,120.0,120.0,0.0,0.0,66.0,2.0,2023.0,7607.4,MISSING,royce newman
Packers,00-0035266,51.17395428919618,Packers,0.05,52.60%,Michael Jordan,G,0.1217526690391459,2023.0,michael jordan,michael jordan,michael jordan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0036246,27.469874463432635,Packers,0.05,52.60%,Jon Runyan,G,1.2396214412811388,2023.0,jon runyan,jon runyan,jon runyan,1657.0,Jon Runyan,GB,G,100.0,1.0,12.0,56.5,62.4,53.2,6.0,14.0,572.0,100.0,100.0,97.9,6.0,22.0,2.0,1009.0,3.0,0.0,0.0,1009.0,605.0,605.0,1006.0,0.0,404.0,0.0,2023.0,57008.5,MISSING,jon runyan
Panthers,00-0034261,154.02301766358204,Panthers,-0.17,11.80%,Austin Corbett,G,2.296708185053381,2023.0,austin corbett,austin corbett,austin corbett,1706.0,Austin Corbett,CAR,G,100.0,0.0,5.0,47.9,44.5,51.0,1.0,12.0,169.0,100.0,100.0,94.4,1.0,16.0,3.0,257.0,0.0,0.0,0.0,257.0,176.0,176.0,257.0,0.0,81.0,0.0,2023.0,12310.3,MISSING,austin corbett
Panthers,00-0036968,141.92391679102278,Panthers,-0.17,11.80%,Brady Christensen,G,0.6264088078291815,2023.0,brady christensen,brady christensen,brady christensen,1731.0,Brady Christensen,CAR,G,100.0,0.0,5.0,56.7,51.4,57.5,0.0,4.0,42.0,100.0,100.0,95.2,0.0,4.0,0.0,77.0,0.0,77.0,0.0,77.0,46.0,46.0,0.0,0.0,31.0,0.0,2023.0,4365.900000000001,MISSING,brady christensen
Panthers,00-0038536,98.09796066647992,Panthers,-0.17,11.80%,Chandler Zavala,G,0.374970640569395,2023.0,chandler zavala,chandler zavala,chandler zavala,1698.0,Chandler Zavala,CAR,G,100.0,0.0,5.0,26.2,7.1,41.5,7.0,20.0,233.0,100.0,100.0,91.6,3.0,33.0,6.0,374.0,0.0,297.0,0.0,374.0,249.0,249.0,77.0,0.0,125.0,0.0,2023.0,9798.8,MISSING,chandler zavala
Panthers,00-0036566,30.03451587827227,Panthers,-0.17,11.80%,Deonte Brown,G,0.0320284697508896,2023.0,deonte brown,deonte brown,deonte brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0037297,30.001606000302676,Panthers,-0.17,11.80%,Cade Mays,G,0.4062584519572953,2023.0,cade mays,cade mays,cade mays,1693.0,Cade Mays,CAR,G,100.0,0.0,5.0,58.3,43.0,71.2,2.0,16.0,249.0,100.0,100.0,95.2,4.0,21.0,3.0,434.0,0.0,362.0,0.0,434.0,267.0,267.0,71.0,0.0,167.0,1.0,2023.0,25302.199999999997,MISSING,cade mays
Panthers,00-0031367,22.434745304292417,Panthers,-0.17,11.80%,Gabe Jackson,G,0.0575818505338078,2023.0,gabe jackson,gabe jackson,gabe jackson,1714.0,Gabe Jackson,CAR,G,100.0,0.0,5.0,58.1,48.9,63.1,0.0,5.0,103.0,100.0,100.0,94.7,1.0,8.0,3.0,194.0,0.0,0.0,0.0,194.0,110.0,110.0,194.0,0.0,84.0,0.0,2023.0,11271.4,MISSING,gabe jackson
Panthers,00-0030792,0.0,Panthers,-0.17,11.80%,Justin McCray,G,0.0726570284697508,2023.0,justin mccray,justin mccray,justin mccray,1732.0,Justin McCray,CAR,G,100.0,0.0,5.0,41.0,39.5,49.2,0.0,3.0,38.0,100.0,100.0,96.1,2.0,3.0,0.0,77.0,0.0,73.0,0.0,77.0,41.0,41.0,4.0,0.0,36.0,0.0,2023.0,3157.0,MISSING,justin mccray
Panthers,00-0038775,0.0,Panthers,-0.17,11.80%,Nash Jensen,G,0.337336743772242,2023.0,nash jensen,nash jensen,nash jensen,1703.0,Nash Jensen,CAR,G,100.0,0.0,5.0,34.7,33.7,38.6,2.0,15.0,162.0,100.0,100.0,94.1,1.0,18.0,1.0,302.0,0.0,80.0,0.0,302.0,171.0,171.0,222.0,0.0,131.0,0.0,2023.0,10479.4,MISSING,nash jensen
Patriots,00-0038103,302.03496351354363,Patriots,-0.12,23.50%,Cole Strange,G,1.2390782918149466,2023.0,cole strange,cole strange,cole strange,1683.0,Cole Strange,NE,G,100.0,0.0,19.0,64.6,57.7,66.2,3.0,16.0,327.0,100.0,100.0,96.2,2.0,22.0,3.0,564.0,0.0,564.0,0.0,564.0,340.0,340.0,0.0,0.0,224.0,0.0,2023.0,36434.399999999994,MISSING,cole strange
Patriots,00-0038569,94.7893239285987,Patriots,-0.12,23.50%,Sidy Sow,G,0.4186067615658362,2023.0,sidy sow,sidy sow,sidy sow,1669.0,Sidy Sow,NE,G,100.0,0.0,19.0,64.4,46.3,71.3,4.0,18.0,470.0,100.0,100.0,96.6,2.0,27.0,5.0,772.0,0.0,0.0,8.0,772.0,486.0,486.0,764.0,0.0,286.0,0.0,2023.0,49716.8,MISSING,sidy sow
Patriots,00-0038586,70.22789508797841,Patriots,-0.12,23.50%,Atonio Mafi,G,0.3709452846975088,2023.0,atonio mafi,atonio mafi,atonio mafi,1690.0,Atonio Mafi,NE,G,100.0,2.0,19.0,32.3,27.7,39.9,3.0,24.0,284.0,100.0,100.0,93.5,7.0,32.0,5.0,458.0,0.0,398.0,0.0,458.0,296.0,296.0,60.0,0.0,162.0,0.0,2023.0,14793.399999999998,MISSING,atonio mafi
Raiders,00-0037255,120.35757163947304,Raiders,-0.05,47.10%,Dylan Parham,G,0.5187873665480427,2023.0,dylan parham,dylan parham,dylan parham,1650.0,Dylan Parham,LV,G,100.0,0.0,23.0,60.4,61.8,57.6,5.0,20.0,605.0,100.0,100.0,97.8,5.0,26.0,1.0,1042.0,82.0,959.0,0.0,1042.0,633.0,633.0,0.0,0.0,409.0,0.0,2023.0,62936.8,MISSING,dylan parham
Raiders,00-0030505,57.52172299431725,Raiders,-0.05,47.10%,D.J. Fluker,G/RT,0.0366548042704626,2023.0,dj fluker,dj fluker,dj fluker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0036399,32.40786246757925,Raiders,-0.05,47.10%,Netane Muti,G,0.1649466192170818,2023.0,netane muti,netane muti,netane muti,1756.0,Netane Muti,LV,G,100.0,0.0,23.0,60.0,MISSING,60.0,0.0,0.0,0.0,MISSING,MISSING,MISSING,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2023.0,60.0,MISSING,netane muti
Raiders,00-0029685,0.0,Raiders,-0.05,47.10%,Greg Van Roten,G,0.7084074733096085,2023.0,greg van roten,greg van roten,greg van roten,1653.0,Greg Van Roten,LV,G,100.0,0.0,23.0,75.3,77.4,68.5,3.0,13.0,598.0,100.0,100.0,97.8,0.0,21.0,5.0,1025.0,0.0,0.0,0.0,1025.0,626.0,626.0,1024.0,0.0,399.0,0.0,2023.0,77182.5,MISSING,greg van roten
Raiders,00-0036604,0.0,Raiders,-0.05,47.10%,Jordan Meredith,G,0.3336298932384341,2023.0,jordan meredith,jordan meredith,jordan meredith,1728.0,Jordan Meredith,LV,G,100.0,0.0,23.0,60.5,56.7,60.1,1.0,1.0,55.0,100.0,100.0,98.2,0.0,2.0,0.0,93.0,0.0,86.0,0.0,93.0,56.0,56.0,6.0,0.0,37.0,0.0,2023.0,5626.5,MISSING,jordan meredith
Rams,00-0039058,294.95011010669447,Rams,0.04,55.60%,Steve Avila,G,0.7483589857651246,2023.0,steve avila,steve avila,steve avila,1631.0,Steve Avila,LA,G,100.0,0.0,26.0,60.5,65.0,56.0,7.0,25.0,676.0,100.0,100.0,97.3,2.0,34.0,2.0,1205.0,0.0,1205.0,0.0,1205.0,726.0,726.0,0.0,0.0,479.0,0.0,2023.0,72902.5,67.47144840351689,steve avila
Rams,00-0037836,100.541862623757,Rams,0.04,55.60%,Logan Bruss,G,0.096085409252669,2023.0,logan bruss,logan bruss,logan bruss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0036339,57.41500364243342,Rams,0.04,55.60%,Kevin Dotson,G,1.0008896797153026,2023.0,kevin dotson,kevin dotson,kevin dotson,1661.0,Kevin Dotson,LA,G,100.0,0.0,26.0,84.4,66.8,88.4,8.0,12.0,521.0,100.0,100.0,97.3,2.0,24.0,4.0,939.0,0.0,0.0,0.0,939.0,561.0,561.0,939.0,0.0,378.0,0.0,2023.0,79251.6,MISSING,kevin dotson
Rams,00-0036437,10.99928602142564,Rams,0.04,55.60%,Tremayne Anchrum,G,0.4576837188612099,2023.0,tremayne anchrum,tremayne anchrum,tremayne anchrum,1727.0,Tremayne Anchrum Jr.,LA,G,100.0,0.0,26.0,46.8,53.4,43.3,0.0,1.0,53.0,100.0,100.0,97.2,1.0,2.0,1.0,96.0,0.0,0.0,0.0,96.0,58.0,58.0,96.0,0.0,38.0,0.0,2023.0,4492.799999999999,MISSING,tremayne anchrum
Rams,00-0034114,0.0,Rams,0.04,55.60%,Coleman Shelton,G,0.7784697508896797,2023.0,coleman shelton,coleman shelton,coleman shelton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0036977,103.9097993273456,Ravens,0.21,73.70%,Ben Cleveland,G,0.5848269572953736,2023.0,ben cleveland,ben cleveland,ben cleveland,1720.0,Ben Cleveland,BLT,G,100.0,0.0,3.0,65.8,80.7,62.0,0.0,3.0,75.0,100.0,100.0,98.0,1.0,3.0,0.0,171.0,0.0,5.0,2.0,171.0,76.0,76.0,149.0,1.0,95.0,14.0,2023.0,11251.8,MISSING,ben cleveland
Ravens,00-0036369,77.53333665949802,Ravens,0.21,73.70%,John Simpson,G,0.449288256227758,2023.0,john simpson,john simpson,john simpson,1627.0,John Simpson,BLT,G,100.0,1.0,3.0,56.3,59.2,57.2,7.0,23.0,677.0,100.0,100.0,97.6,13.0,31.0,1.0,1242.0,0.0,1242.0,0.0,1242.0,720.0,720.0,0.0,0.0,522.0,0.0,2023.0,69924.59999999999,57.925617870722434,john simpson
Ravens,00-0029592,28.459288743103663,Ravens,0.21,73.70%,Kevin Zeitler,G,2.3162811387900355,2023.0,kevin zeitler,kevin zeitler,kevin zeitler,1641.0,Kevin Zeitler,BLT,G,100.0,1.0,3.0,71.6,82.3,62.4,1.0,17.0,608.0,100.0,100.0,98.0,4.0,21.0,3.0,1101.0,0.0,0.0,0.0,1101.0,650.0,650.0,1101.0,0.0,451.0,0.0,2023.0,78831.59999999999,MISSING,kevin zeitler
Ravens,00-0038383,19.19008516886931,Ravens,0.21,73.70%,Andrew Vorhees,G,0.2115338078291815,2023.0,andrew vorhees,andrew vorhees,andrew vorhees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0038452,0.0,Ravens,0.21,73.70%,Tashawn Manning,G,0.096085409252669,2023.0,tashawn manning,,tashawn manning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0038459,0.0,Ravens,0.21,73.70%,Tykeem Doss,G,0.096085409252669,2023.0,tykeem doss,,tykeem doss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0036408,272.60613988171224,Saints,0.08,52.90%,Cesar Ruiz,G,2.239454181494662,2023.0,cesar ruiz,cesar ruiz,cesar ruiz,1648.0,Cesar Ruiz,NO,G,100.0,0.0,20.0,51.2,58.3,46.3,2.0,20.0,582.0,100.0,100.0,97.3,2.0,27.0,5.0,1050.0,0.0,0.0,0.0,1050.0,603.0,603.0,1036.0,14.0,447.0,0.0,2023.0,53760.0,MISSING,cesar ruiz
Saints,00-0032203,98.02470378687572,Saints,0.08,52.90%,Andrus Peat,G,3.935053380782918,2023.0,andrus peat,andrus peat,andrus peat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0031362,19.429551341285716,Saints,0.08,52.90%,Trai Turner,G,0.2902580071174377,2023.0,trai turner,trai turner,trai turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0032132,15.986692425698603,Saints,0.08,52.90%,Max Garcia,G,0.4181494661921708,2023.0,max garcia,max garcia,max garcia,1702.0,Max Garcia,NO,G,99.7,0.0,20.0,54.2,59.2,55.6,2.0,6.0,175.0,99.4,99.5,97.7,3.0,8.0,0.0,319.0,6.0,249.0,0.0,320.0,184.0,185.0,19.0,0.0,135.0,46.0,2023.0,17344.0,MISSING,max garcia
Saints,00-0034165,13.03281209143154,Saints,0.08,52.90%,Colby Gossett,G,0.007161921708185,2023.0,colby gossett,colby gossett,colby gossett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0036749,0.0,Saints,0.08,52.90%,Tommy Kraemer,G,0.0587188612099644,2023.0,tommy kraemer,tommy kraemer,tommy kraemer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0038903,0.0,Saints,0.08,52.90%,Mark Evans II,G,0.0800711743772242,2023.0,mark evans,jahri evans,jahri evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0036417,130.19224153531596,Seahawks,-0.04,52.90%,Damien Lewis,G,1.456538256227758,2023.0,damien lewis,damien lewis,damien lewis,1663.0,Damien Lewis,SEA,G,100.0,0.0,29.0,59.6,63.0,57.9,1.0,25.0,566.0,100.0,100.0,97.2,4.0,29.0,3.0,926.0,0.0,926.0,0.0,926.0,610.0,610.0,0.0,0.0,316.0,0.0,2023.0,55189.6,MISSING,damien lewis
Seahawks,00-0039020,106.1215149601487,Seahawks,-0.04,52.90%,Anthony Bradford,G,0.4230409252669039,2023.0,anthony bradford,anthony bradford,anthony bradford,1677.0,Anthony Bradford,SEA,G,100.0,1.0,29.0,51.7,38.9,58.5,5.0,22.0,394.0,100.0,100.0,96.3,4.0,28.0,1.0,659.0,0.0,0.0,0.0,659.0,419.0,419.0,659.0,0.0,240.0,0.0,2023.0,34070.3,MISSING,anthony bradford
Seahawks,00-0035141,58.452625701065294,Seahawks,-0.04,52.90%,Phil Haynes,G,1.7793594306049825,2023.0,phil haynes,phil haynes,phil haynes,1692.0,Phil Haynes,SEA,G,100.0,2.0,29.0,51.9,59.4,53.6,2.0,5.0,274.0,100.0,100.0,96.9,6.0,12.0,5.0,437.0,0.0,73.0,0.0,437.0,299.0,299.0,364.0,0.0,138.0,0.0,2023.0,22680.3,MISSING,phil haynes
Seahawks,00-0034495,0.0,Seahawks,-0.04,52.90%,Evan Brown,G,1.0008896797153026,2023.0,evan brown,evan brown,evan brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0038914,0.0,Seahawks,-0.04,52.90%,McClendon Curtis,G,0.3150947508896797,2023.0,mcclendon curtis,,mcclendon curtis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0034347,139.4775454165486,Steelers,-0.03,55.60%,James Daniels,G,4.967378113879003,2023.0,james daniels,james daniels,james daniels,1656.0,James Daniels,PIT,G,100.0,1.0,25.0,61.1,60.5,58.6,7.0,16.0,539.0,100.0,100.0,97.7,3.0,24.0,1.0,1010.0,0.0,0.0,0.0,1010.0,576.0,576.0,1010.0,0.0,434.0,0.0,2023.0,61711.0,MISSING,james daniels
Steelers,00-0032954,41.98646576323216,Steelers,-0.03,55.60%,Isaac Seumalo,G,1.6088371886120996,2023.0,isaac seumalo,isaac seumalo,isaac seumalo,1638.0,Isaac Seumalo,PIT,G,100.0,0.0,25.0,73.9,66.4,73.1,5.0,23.0,590.0,100.0,100.0,97.6,1.0,28.0,0.0,1104.0,0.0,1104.0,0.0,1104.0,631.0,631.0,0.0,0.0,473.0,0.0,2023.0,81585.6,MISSING,isaac seumalo
Steelers,00-0038645,14.708149779735685,Steelers,-0.03,55.60%,Spencer Anderson,G,0.3422793594306049,2023.0,spencer anderson,spencer anderson,spencer anderson,1757.0,Spencer Anderson,PIT,G,100.0,0.0,25.0,60.0,MISSING,60.0,0.0,0.0,0.0,MISSING,MISSING,MISSING,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2023.0,60.0,MISSING,spencer anderson
Steelers,00-0035383,0.0,Steelers,-0.03,55.60%,Nate Herbig,G,1.1298932384341638,2023.0,nate herbig,nate herbig,nate herbig,1723.0,Nate Herbig,PIT,G,100.0,0.0,25.0,67.6,48.5,71.9,0.0,9.0,87.0,100.0,100.0,93.7,0.0,10.0,1.0,156.0,0.0,31.0,0.0,156.0,91.0,91.0,125.0,0.0,65.0,0.0,2023.0,10545.6,MISSING,nate herbig
Texans,00-0037613,413.9577795709173,Texans,0.02,57.90%,Kenyon Green,G,1.612888790035587,2023.0,kenyon green,kenyon green,kenyon green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0035686,104.71838159031286,Texans,0.02,57.90%,Michael Deiter,G,0.3949190391459074,2023.0,michael deiter,michael deiter,michael deiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
