team,player_id_x,adjusted_value,Team,Net EPA,Win %,Player,Position,Cap_Space,year,merge_player_x,fuzzy_matched_player,final_player_name,Unnamed: 0,player,team_name,position,snap_counts_defense,player_id_y,player_game_count,assists,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,sacks,snap_counts_box,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,stops,tackles,tackles_for_loss,targets,total_pressures,Year,weighted_grade,weighted_average_grade,merge_player_y
Lions,00-0031566,42.56174774939563,Lions,-0.163,18.80%,Trey Flowers,OLB,10.952876712328766,2021.0,trey flowers,,trey flowers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0034336,25.575534154318916,Lions,-0.163,18.80%,Shaun-Dion Hamilton,OLB,0.5041095890410959,2021.0,shaundion hamilton,shaun dion hamilton,shaun dion hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0032655,0.0,Lions,-0.163,18.80%,Romeo Okwara,OLB,2.4657534246575343,2021.0,romeo okwara,,romeo okwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0029643,52.932570000461226,Packers,0.116,72.20%,Whitney Mercilus,OLB,0.3926942465753424,2021.0,whitney mercilus,,whitney mercilus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0034967,410.5564269384125,Packers,0.116,72.20%,Rashan Gary,OLB,2.3726991780821916,2021.0,rashan gary,nathan gerry,nathan gerry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0031935,104.85746176919314,Packers,0.116,72.20%,Preston Smith,OLB,4.7848509589041095,2021.0,preston smith,roquan smith,roquan smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0031576,32.80248774769551,Packers,0.116,72.20%,Za'Darius Smith,OLB,8.01095890410959,2021.0,zadarius smith,marcus smith,marcus smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0034421,18.857398870259313,Packers,0.116,72.20%,Peter Kalambayi,OLB,0.0230136986301369,2021.0,peter kalambayi,peter kalambayi,peter kalambayi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0036239,14.884490490575889,Packers,0.116,72.20%,Jonathan Garvin,OLB,0.4382575342465753,2021.0,jonathan garvin,jonathan vilma,jonathan vilma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0036076,0.0,Packers,0.116,72.20%,Chauncey Rivers,OLB,0.2572301369863013,2021.0,chauncey rivers,,chauncey rivers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0035085,0.0,Packers,0.116,72.20%,Randy Ramsey,OLB,0.4273972602739726,2021.0,randy ramsey,,randy ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0033875,325.4534778890434,Panthers,-0.101,29.40%,Haason Reddick,OLB,1.0915068493150686,2021.0,haason reddick,haason reddick,haason reddick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0034154,0.0,Panthers,-0.101,29.40%,Jacob Tuioti-Mariner,OLB,0.0258750684931506,2021.0,jacob tuiotimariner,,jacob tuiotimariner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0036159,181.6178445660616,Patriots,0.133,55.60%,Joshua Uche,OLB,0.6711501369863013,2021.0,joshua uche,joshua perry,joshua perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0033461,147.96109316366915,Patriots,0.133,55.60%,Raekwon McMillan,ILB,0.2958904109589041,2021.0,raekwon mcmillan,raekwon mcmillan,raekwon mcmillan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0032415,34.08864649091059,Patriots,0.133,55.60%,Matthew Judon,OLB,3.464947397260274,2021.0,matthew judon,matthew adams,matthew adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0029955,0.0,Patriots,0.133,55.60%,LaRoy Reynolds,ILB,0.0076712328767123,2021.0,laroy reynolds,laroy reynolds,laroy reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0033445,0.0,Raiders,-0.062,55.60%,Nicholas Morrow,OLB,2.4657534246575343,2021.0,nicholas morrow,nicholas morrow,nicholas morrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0035218,38.8591803067729,Raiders,-0.062,55.60%,Sutton Smith,OLB,0.1205457534246575,2021.0,sutton smith,,sutton smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0033072,277.3900243186203,Rams,0.107,76.20%,Leonard Floyd,OLB,3.0136986301369864,2021.0,leonard floyd,,leonard floyd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0036419,130.5551000931373,Rams,0.107,76.20%,Terrell Lewis,OLB,0.5776580821917808,2021.0,terrell lewis,,terrell lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0027940,95.3634985374373,Rams,0.107,76.20%,Von Miller,OLB,0.3957386301369863,2021.0,von miller,ventrell miller,ventrell miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0034807,42.96586118525993,Rams,0.107,76.20%,Ogbonnia Okoronkwo,OLB,0.5417172602739726,2021.0,ogbonnia okoronkwo,,ogbonnia okoronkwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0036940,320.78691270063575,Ravens,-0.069,47.10%,Odafe Oweh,OLB,1.1300016438356164,2021.0,odafe oweh,,odafe oweh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0033283,165.28521903155865,Ravens,-0.069,47.10%,Tyus Bowser,OLB,1.643835616438356,2021.0,tyus bowser,,tyus bowser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0035651,116.38833287081408,Ravens,-0.069,47.10%,Jaylon Ferguson,OLB,0.5894942465753424,2021.0,jaylon ferguson,jayon brown,jayon brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0036562,50.55916997275343,Ravens,-0.069,47.10%,Daelin Hayes,OLB,0.3123090410958904,2021.0,daelin hayes,geno hayes,geno hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0028008,19.20731347696253,Ravens,-0.069,47.10%,Justin Houston,OLB,1.136986301369863,2021.0,justin houston,justin strnad,justin strnad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0028103,6.025975258961354,Ravens,-0.069,47.10%,Pernell McPhee,OLB,0.4657534246575342,2021.0,pernell mcphee,,pernell mcphee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0028932,0.0,Ravens,-0.069,47.10%,L.J. Fort,ILB,0.5410958904109588,2021.0,lj fort,lj fort,lj fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0035103,0.0,Ravens,-0.069,47.10%,Otaro Alaka,ILB,0.4675802739726027,2021.0,otaro alaka,otaro alaka,otaro alaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0035316,13.039401726479202,Saints,0.038,52.90%,Kaden Elliss,OLB,0.4762076712328766,2021.0,kaden elliss,kaden elliss,kaden elliss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0035143,58.322818458429545,Seahawks,0.018,41.20%,Ben Burr-Kirven,OLB,0.5125495890410959,2021.0,ben burrkirven,ben burrkirven,ben burrkirven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0031624,6.74874672767583,Seahawks,0.018,41.20%,Edmond Robinson,OLB,0.0076712328767123,2021.0,edmond robinson,edmond robinson,edmond robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0033886,219.22102568653227,Steelers,-0.057,52.90%,T.J. Watt,OLB,4.448599452054794,2021.0,tj watt,,tj watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0036333,103.10052443001751,Steelers,-0.057,52.90%,Alex Highsmith,OLB,0.5603243835616438,2021.0,alex highsmith,,alex highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0033920,98.10516104032996,Texans,-0.211,23.50%,Derek Rivers,OLB,0.2383561643835616,2021.0,derek rivers,dee winters,dee winters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0034612,0.0,Texans,-0.211,23.50%,Demone Harris,OLB,0.0100821917808219,2021.0,demone harris,dejon harris,dejon harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0034828,201.3519295519833,Titans,0.043,66.70%,Harold Landry,OLB,1.7409901369863017,2021.0,harold landry,,harold landry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0032146,140.91376371398923,Titans,0.043,66.70%,Bud Dupree,OLB,2.8009616438356164,2021.0,bud dupree,,bud dupree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0033642,0.0,Titans,0.043,66.70%,B.J. Bello,ILB,0.2547945205479451,2021.0,bj bello,bj bello,bj bello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0035579,0.0,Titans,0.043,66.70%,Tuzar Skipper,OLB,0.0252054794520547,2021.0,tuzar skipper,,tuzar skipper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0035521,0.0,Titans,0.043,66.70%,Derick Roberson,OLB,0.3954323287671233,2021.0,derick roberson,derrick johnson,derrick johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0035533,57.96404126489792,Vikings,0.022,47.10%,Ryan Connelly,ILB,0.4657534246575342,2021.0,ryan connelly,ryan connelly,ryan connelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49ers,00-0036728,0.0,49ers,0.196,75.00%,Curtis Robinson,ILB,0.0110470701248799,2022.0,curtis robinson,curtis robinson,curtis robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0036419,118.13113967970062,Bears,-0.162,17.70%,Terrell Lewis,OLB,0.0238818443804034,2022.0,terrell lewis,,terrell lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0037582,0.0,Bears,-0.162,17.70%,Kuony Deng,OLB,0.0165706051873198,2022.0,kuony deng,,kuony deng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0032197,54.70224356326775,Broncos,-0.036,29.40%,Randy Gregory,OLB,2.689721421709894,2022.0,randy gregory,,randy gregory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0034163,27.158851405988283,Broncos,-0.036,29.40%,Jake Martin,OLB,0.2761767531219981,2022.0,jake martin,gabe martin,gabe martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0036995,99.67042314014064,Broncos,-0.036,29.40%,Baron Browning,ILB,0.5224274735830932,2022.0,baron browning,baron browning,baron browning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0036952,15.264522206150994,Broncos,-0.036,29.40%,Jonathon Cooper,OLB,0.4083419788664745,2022.0,jonathon cooper,,jonathon cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0037379,0.0,Broncos,-0.036,29.40%,Christopher Allen,OLB,0.2113352545629202,2022.0,christopher allen,chase allen,chase allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0036967,285.2401800939718,Buccaneers,-0.004,44.40%,Joe Tryon,OLB,1.2194610951008644,2022.0,joe tryon,,joe tryon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0035254,79.32429964774333,Buccaneers,-0.004,44.40%,Anthony Nelson,OLB,0.5565609990393852,2022.0,anthony nelson,anthony waters,anthony waters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0031101,0.0,Buccaneers,-0.004,44.40%,Shaquil Barrett,OLB,3.914505283381364,2022.0,shaquil barrett,,shaquil barrett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0036045,0.0,Buccaneers,-0.004,44.40%,Cam Gill,OLB,0.4338780019212296,2022.0,cam gill,,cam gill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0036356,475.5085618358141,Cardinals,-0.094,23.50%,Isaiah Simmons,ILB,2.706844860710855,2022.0,isaiah simmons,isaiah simmons,isaiah simmons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0032127,56.447950660616264,Cardinals,-0.094,23.50%,Markus Golden,OLB,1.839577329490874,2022.0,markus golden,marcus allen,marcus allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0036896,24.948575512865315,Cardinals,-0.094,23.50%,Victor Dimukeje,OLB,0.4156892411143131,2022.0,victor dimukeje,,victor dimukeje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0034473,0.0,Cardinals,-0.094,23.50%,Dennis Gardeck,OLB,1.0550749279538905,2022.0,dennis gardeck,dennis gardeck,dennis gardeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,00-0033156,278.77279181201556,Chargers,-0.005,55.60%,Joey Bosa,OLB,13.568683957732947,2022.0,joey bosa,,joey bosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,00-0031040,134.35203353988243,Chargers,-0.005,55.60%,Khalil Mack,OLB,4.202689721421709,2022.0,khalil mack,,khalil mack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,00-0031360,55.705979706662035,Chargers,-0.005,55.60%,Kyle Van Noy,ILB,1.080691642651297,2022.0,kyle van noy,kyle van noy,kyle van noy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,00-0031258,47.44782728518116,Chargers,-0.005,55.60%,Jeremiah Attaochu,OLB,0.0573487031700288,2022.0,jeremiah attaochu,,jeremiah attaochu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,00-0036440,11.701422552266306,Chargers,-0.005,55.60%,Derrek Tuszka,OLB,0.3582276657060518,2022.0,derrek tuszka,,derrek tuszka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0036932,453.7350232813829,Cowboys,0.118,68.40%,Micah Parsons,OLB,1.8644433237271856,2022.0,micah parsons,micah parsons,micah parsons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0034835,104.71838159031286,Cowboys,0.118,68.40%,Malik Jefferson,OLB,0.0221902017291066,2022.0,malik jefferson,malik jefferson,malik jefferson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0032789,15.584690503198866,Cowboys,0.118,68.40%,Devante Bond,OLB,0.2425552353506244,2022.0,devante bond,devante bond,devante bond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0035404,0.0,Dolphins,0.032,50.00%,Porter Gustin,OLB,0.1720461095100864,2022.0,porter gustin,,porter gustin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0034832,446.06446015983187,Dolphins,0.032,50.00%,Bradley Chubb,OLB,1.5718006724303557,2022.0,bradley chubb,,bradley chubb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0036934,380.9915689637124,Dolphins,0.032,50.00%,Jaelan Phillips,OLB,1.5302377521613832,2022.0,jaelan phillips,jason phillips,jason phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0035272,48.023861741157,Dolphins,0.032,50.00%,Andrew Van Ginkel,OLB,1.2572982708933718,2022.0,andrew van ginkel,,andrew van ginkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0029249,46.65486672979587,Dolphins,0.032,50.00%,Melvin Ingram,OLB,1.882804995196926,2022.0,melvin ingram,,melvin ingram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0037315,21.035209425105887,Dolphins,0.032,50.00%,Cameron Goode,OLB,0.0994236311239193,2022.0,cameron goode,cameron mcgrone,cameron mcgrone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0032734,0.0,Dolphins,0.032,50.00%,Brennan Scarlett,OLB,0.0764649375600384,2022.0,brennan scarlett,brennan scarlett,brennan scarlett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0033875,241.10186640443797,Eagles,0.163,80.00%,Haason Reddick,OLB,1.8626320845341016,2022.0,haason reddick,haason reddick,haason reddick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0036393,92.3849873246454,Eagles,0.163,80.00%,Davion Taylor,OLB,0.0994236311239193,2022.0,davion taylor,davion taylor,davion taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0034360,122.89647513498691,Falcons,-0.061,41.20%,Lorenzo Carter,OLB,1.2007684918347743,2022.0,lorenzo carter,lorenzo alexander,lorenzo alexander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0036949,39.27943912520182,Falcons,-0.061,41.20%,Adetokunbo Ogundeji,OLB,0.4250902977905859,2022.0,adetokunbo ogundeji,,adetokunbo ogundeji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0032773,36.646341773614715,Falcons,-0.061,41.20%,Nick Kwiatkoski,ILB,0.4298751200768492,2022.0,nick kwiatkoski,nick kwiatkoski,nick kwiatkoski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0035000,13.931733904003853,Falcons,-0.061,41.20%,Quinton Bell,OLB,0.0497118155619596,2022.0,quinton bell,quinton spears,quinton spears,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0036824,0.0,Falcons,-0.061,41.20%,Dorian Etheridge,ILB,0.0662824207492795,2022.0,dorian etheridge,,dorian etheridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0037611,665.4499784064576,Giants,-0.013,55.60%,Kayvon Thibodeaux,OLB,2.7367949087415946,2022.0,kayvon thibodeaux,,kayvon thibodeaux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0035708,92.62527736474796,Giants,-0.013,55.60%,Oshane Ximines,OLB,0.5783837656099904,2022.0,oshane ximines,,oshane ximines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0037235,1000.0,Jaguars,0.065,52.60%,Travon Walker,OLB,3.2636993275696446,2022.0,travon walker,anthony walker,anthony walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0036286,328.86955647900874,Jaguars,0.065,52.60%,K’Lavon Chaisson,OLB,1.7480499519692605,2022.0,klavon chaisson,,klavon chaisson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0036868,81.87631224757715,Jaguars,0.065,52.60%,Jordan Smith,OLB,0.3073472622478386,2022.0,jordan smith,jaylon smith,jaylon smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0037061,0.0,Jaguars,0.065,52.60%,De’Shaan Dixon,OLB,0.340537944284342,2022.0,deshaan dixon,,deshaan dixon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0036704,0.0,Jaguars,0.065,52.60%,Caleb Johnson,ILB,0.3962536023054755,2022.0,caleb johnson,caleb johnson,caleb johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0036151,0.0,Jets,-0.041,41.20%,Bryce Huff,OLB,0.4322766570605187,2022.0,bryce huff,,bryce huff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0036249,148.0743747198802,Lions,-0.011,52.90%,Julian Okwara,OLB,0.6459707012487993,2022.0,julian okwara,,julian okwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0035531,70.22165829240748,Lions,-0.011,52.90%,Austin Bryant,OLB,0.5514687800192123,2022.0,austin bryant,justin durant,justin durant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0037310,23.955035030090063,Lions,-0.011,52.90%,James Houston,OLB,0.1128731988472622,2022.0,james houston,james harrison,james harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0032655,0.0,Lions,-0.011,52.90%,Romeo Okwara,OLB,6.964457252641691,2022.0,romeo okwara,,romeo okwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0029061,0.0,Lions,-0.011,52.90%,Julian Stanford,OLB,0.0095581171950048,2022.0,julian stanford,julian stanford,julian stanford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0034967,371.4868173090223,Packers,-0.014,47.10%,Rashan Gary,OLB,2.42645148895293,2022.0,rashan gary,nathan gerry,nathan gerry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0031935,77.68031825305492,Packers,-0.014,47.10%,Preston Smith,OLB,5.504605187319885,2022.0,preston smith,roquan smith,roquan smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0037083,45.19716284281021,Packers,-0.014,47.10%,Kingsley Enagbare,OLB,0.3677415946205571,2022.0,kingsley enagbare,,kingsley enagbare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0035591,44.83683254133887,Packers,-0.014,47.10%,Justin Hollins,OLB,0.1802483189241114,2022.0,justin hollins,justin phillips,justin phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0036239,13.468043944273482,Packers,-0.014,47.10%,Jonathan Garvin,OLB,0.4393948126801152,2022.0,jonathan garvin,jonathan vilma,jonathan vilma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0037043,38.741576243708245,Panthers,-0.046,41.20%,Amaré Barno,OLB,0.3608794428434198,2022.0,amaré barno,mark barron,mark barron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0034372,65.01210215377569,Panthers,-0.046,41.20%,Joel Iyiegbuniwe,ILB,0.2059985590778098,2022.0,joel iyiegbuniwe,joel iyiegbuniwe,joel iyiegbuniwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0037560,0.0,Panthers,-0.046,41.20%,Chandler Wooten,ILB,0.2257444764649375,2022.0,chandler wooten,chandler wooten,chandler wooten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0036159,164.33462154641143,Patriots,0.038,47.10%,Joshua Uche,OLB,0.7059649375600384,2022.0,joshua uche,joshua perry,joshua perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0032415,25.253490438844462,Patriots,0.038,47.10%,Matthew Judon,OLB,6.861457732949088,2022.0,matthew judon,matthew adams,matthew adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0033716,0.0,Patriots,0.038,47.10%,Calvin Munson,ILB,0.0961575408261287,2022.0,calvin munson,calvin munson,calvin munson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0032970,53.84125393981142,Raiders,-0.059,35.30%,Jordan Jenkins,OLB,0.2305475504322766,2022.0,jordan jenkins,jordan senn,jordan senn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0034806,45.29164282466554,Raiders,-0.059,35.30%,Micah Kiser,ILB,0.249759846301633,2022.0,micah kiser,micah kiser,micah kiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0037383,0.0,Raiders,-0.059,35.30%,Kana’i Mauga,ILB,0.0220941402497598,2022.0,kanai mauga,kanai mauga,kanai mauga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0034588,0.0,Raiders,-0.059,35.30%,Trent Harris,OLB,0.0147934678194044,2022.0,trent harris,dejon harris,dejon harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0037637,0.0,Rams,-0.098,29.40%,Brayden Thomas,OLB,0.0994236311239193,2022.0,brayden thomas,drake thomas,drake thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0033072,205.49558425057873,Rams,-0.098,29.40%,Leonard Floyd,OLB,3.842459173871278,2022.0,leonard floyd,,leonard floyd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0034812,12.509874927864445,Rams,-0.098,29.40%,Travin Howard,OLB,0.2401536983669548,2022.0,travin howard,travin howard,travin howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0037057,0.0,Rams,-0.098,29.40%,Keir Thomas,OLB,0.1128731988472622,2022.0,keir thomas,drake thomas,drake thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0036940,290.26000182777,Ravens,0.006,55.60%,Odafe Oweh,OLB,1.23814409221902,2022.0,odafe oweh,,odafe oweh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0038142,254.73942485124735,Ravens,0.006,55.60%,David Ojabo,OLB,0.6906926032660904,2022.0,david ojabo,david vobora,david vobora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0033283,122.44630186794728,Ravens,0.006,55.60%,Tyus Bowser,OLB,2.4015369836695486,2022.0,tyus bowser,,tyus bowser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
