team,player_id,adjusted_value,Team,Net EPA,Win %,Player,Position,Cap_Space,year,merge_player_x,fuzzy_matched_player,final_player_name,Unnamed: 0,player,team_name,position,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,Year,weighted_grade,weighted_average_grade,merge_player_y
Colts,00-0037035,0.0,Colts,-0.136,25.00%,Jordan Murray,T,0.0994236311239193,2022.0,jordan murray,justin murray,justin murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0035853,0.0,Colts,-0.136,25.00%,Carter O'Donnell,T,0.2065321805955811,2022.0,carter odonnell,,carter odonnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0038073,0.0,Commanders,-0.007,50.00%,Alex Akingbulu,T,0.3386167146974063,2022.0,alex akingbulu,,alex akingbulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0035344,0.0,Commanders,-0.007,50.00%,Aaron Monteiro,T,0.0994236311239193,2022.0,aaron monteiro,,aaron monteiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0036886,67.56431070864217,Cowboys,0.118,68.40%,Josh Ball,T,0.3985763688760806,2022.0,josh ball,josh ball,josh ball,1580.0,Josh Ball,DAL,T,100.0,0.0,9.0,73.4,29.1,86.2,0.0,1.0,17.0,100.0,100.0,91.2,0.0,2.0,1.0,42.0,0.0,0.0,0.0,42.0,17.0,17.0,0.0,40.0,25.0,1.0,2022.0,3082.8,MISSING,josh ball
Cowboys,00-0037266,61.525639445562035,Cowboys,0.118,68.40%,Matt Waletzko,T,0.2894048991354467,2022.0,matt waletzko,matt waletzko,matt waletzko,1606.0,Matt Waletzko,DAL,T,100.0,0.0,9.0,60.0,MISSING,60.0,0.0,0.0,0.0,MISSING,MISSING,MISSING,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2022.0,60.0,MISSING,matt waletzko
Cowboys,00-0033326,0.0,Cowboys,0.118,68.40%,Aviante Collins,T,0.0994236311239193,2022.0,aviante collins,aviante collins,aviante collins,1599.0,Aviante Collins,DAL,T,100.0,0.0,9.0,59.1,MISSING,59.0,0.0,0.0,0.0,MISSING,MISSING,MISSING,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,2022.0,177.3,MISSING,aviante collins
Dolphins,00-0034817,110.23926235551052,Dolphins,0.032,50.00%,Geron Christian,T,0.0276176753121998,2022.0,geron christian,geron christian,geron christian,1590.0,Geron Christian,MIA,T,100.0,1.0,17.0,46.0,44.7,42.7,0.0,0.0,3.0,100.0,100.0,100.0,1.0,0.0,0.0,12.0,0.0,0.0,5.0,12.0,3.0,3.0,0.0,6.0,9.0,0.0,2022.0,552.0,MISSING,geron christian
Dolphins,00-0032420,21.906351447992055,Dolphins,0.032,50.00%,Brandon Shell,T,0.2865821325648415,2022.0,brandon shell,brandon shell,brandon shell,1516.0,Brandon Shell,MIA,T,100.0,1.0,17.0,64.9,51.7,75.9,8.0,30.0,452.0,100.0,100.0,95.4,4.0,40.0,2.0,761.0,0.0,0.0,92.0,761.0,479.0,479.0,0.0,669.0,282.0,0.0,2022.0,49388.9,MISSING,brandon shell
Dolphins,00-0036839,0.0,Dolphins,0.032,50.00%,Kion Smith,T,0.0994236311239193,2022.0,kion smith,kion smith,kion smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0033569,28.800878047664327,Eagles,0.163,80.00%,Roderick Johnson,T,0.036983669548511,2022.0,roderick johnson,roderick johnson,roderick johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0037167,0.0,Eagles,0.163,80.00%,Tyrese Robinson,T,0.0331412103746397,2022.0,tyrese robinson,greg robinson,greg robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0037590,0.0,Falcons,-0.061,41.20%,Tyler Vrabel,T,0.0994236311239193,2022.0,tyler vrabel,tyler vrabel,tyler vrabel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0034687,9.580314498300677,Giants,-0.013,55.60%,Korey Cunningham,T,0.0887608069164265,2022.0,korey cunningham,korey cunningham,korey cunningham,1592.0,Korey Cunningham,NYG,T,100.0,0.0,21.0,47.1,67.1,50.7,0.0,0.0,1.0,100.0,100.0,100.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,7.0,8.0,2022.0,376.8,MISSING,korey cunningham
Giants,00-0036522,0.0,Giants,-0.013,55.60%,Devery Hamilton,T,0.0331412103746397,2022.0,devery hamilton,devery hamilton,devery hamilton,1582.0,Devery Hamilton,NYG,T,100.0,1.0,21.0,50.2,44.1,51.8,0.0,0.0,7.0,100.0,100.0,100.0,1.0,0.0,0.0,39.0,0.0,0.0,0.0,39.0,7.0,7.0,0.0,23.0,32.0,15.0,2022.0,1957.8,MISSING,devery hamilton
Jaguars,00-0036785,0.0,Jaguars,0.065,52.60%,Coy Cronk,T,0.0994236311239193,2022.0,coy cronk,coy cronk,coy cronk,1595.0,Coy Cronk,JAX,T,100.0,0.0,15.0,60.1,MISSING,59.7,0.0,0.0,0.0,MISSING,MISSING,MISSING,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,6.0,0.0,2022.0,360.6,MISSING,coy cronk
Jaguars,00-0035355,0.0,Jaguars,0.065,52.60%,Blake Hance,T,0.2201392891450528,2022.0,blake hance,blake hance,blake hance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0032233,106.60395637101604,Jets,-0.041,41.20%,Cedric Ogbuehi,T,0.3618314121037464,2022.0,cedric ogbuehi,cedric ogbuehi,cedric ogbuehi,1549.0,Cedric Ogbuehi,NYJ,T,100.0,1.0,22.0,47.7,57.0,41.8,1.0,12.0,171.0,100.0,100.0,95.6,3.0,14.0,1.0,286.0,0.0,0.0,0.0,286.0,176.0,176.0,0.0,286.0,110.0,0.0,2022.0,13642.2,MISSING,cedric ogbuehi
Jets,00-0038114,102.00863208644208,Jets,-0.041,41.20%,Max Mitchell,T,0.3828362151777137,2022.0,max mitchell,max mitchell,max mitchell,1544.0,Max Mitchell,NYJ,T,99.7,0.0,22.0,55.5,53.8,52.7,3.0,8.0,223.0,99.6,99.6,96.2,1.0,14.0,3.0,340.0,0.0,0.0,0.0,341.0,232.0,233.0,0.0,340.0,108.0,0.0,2022.0,18925.5,MISSING,max mitchell
Jets,00-0034280,17.73590467895352,Jets,-0.041,41.20%,Greg Senat,T,0.451488952929875,2022.0,greg senat,greg senat,greg senat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0037530,0.0,Jets,-0.041,41.20%,Sam Schlueter,T,0.0276176753121998,2022.0,sam schlueter,,sam schlueter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0033359,0.0,Jets,-0.041,41.20%,Adam Pankey,T,0.0238818443804034,2022.0,adam pankey,adam pankey,adam pankey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0037440,0.0,Lions,-0.011,52.90%,Obinna Eze,T,0.0994236311239193,2022.0,obinna eze,,obinna eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0033863,0.0,Lions,-0.011,52.90%,Dan Skipper,T,0.3582276657060518,2022.0,dan skipper,dan skipper,dan skipper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0036024,0.0,Lions,-0.011,52.90%,Darrin Paulo,T,0.0939000960614793,2022.0,darrin paulo,,darrin paulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0035328,0.0,Lions,-0.011,52.90%,Matt Nelson,T,0.4298751200768492,2022.0,matt nelson,matt nelson,matt nelson,1576.0,Matt Nelson,DET,T,95.7,0.0,11.0,46.3,53.1,47.9,0.0,1.0,19.0,90.5,88.0,97.4,2.0,1.0,0.0,67.0,0.0,0.0,4.0,70.0,22.0,25.0,0.0,3.0,45.0,53.0,2022.0,3241.0,MISSING,matt nelson
Packers,00-0037076,129.9039293286819,Packers,-0.014,47.10%,Sean Rhyan,T,0.3345014409221902,2022.0,sean rhyan,,sean rhyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0037817,73.07232037211513,Packers,-0.014,47.10%,Zach Tom,T,0.3991762728146013,2022.0,zach tom,zach tom,zach tom,1533.0,Zach Tom,GB,T,100.0,0.0,12.0,68.3,78.1,55.7,4.0,7.0,270.0,100.0,100.0,97.6,0.0,12.0,1.0,489.0,0.0,96.0,295.0,489.0,296.0,296.0,14.0,84.0,193.0,0.0,2022.0,33398.7,MISSING,zach tom
Packers,00-0037305,28.02931822464414,Packers,-0.014,47.10%,Luke Tenuta,T,0.2257463976945245,2022.0,luke tenuta,luke tenuta,luke tenuta,1594.0,Luke Tenuta,GB,T,100.0,0.0,12.0,71.7,73.9,72.8,0.0,0.0,3.0,100.0,100.0,100.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,3.0,3.0,0.0,7.0,4.0,0.0,2022.0,501.9,MISSING,luke tenuta
Packers,00-0037196,14.986816446402347,Packers,-0.014,47.10%,Rasheed Walker,T,0.3483275696445725,2022.0,rasheed walker,rasheed walker,rasheed walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0037103,0.0,Packers,-0.014,47.10%,Jean Delance,T,0.0220941402497598,2022.0,jean delance,,jean delance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0037122,0.0,Packers,-0.014,47.10%,Caleb Jones,T,0.3198045148895292,2022.0,caleb jones,charlie johnson,charlie johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0035084,0.0,Packers,-0.014,47.10%,Yosh Nijman,T,0.4634966378482229,2022.0,yosh nijman,yosh nijman,yosh nijman,1517.0,Yosh Nijman,GB,T,100.0,4.0,12.0,63.1,74.4,54.1,1.0,22.0,419.0,100.0,100.0,96.1,10.0,28.0,5.0,756.0,0.0,1.0,200.0,756.0,448.0,448.0,0.0,555.0,308.0,0.0,2022.0,47703.6,MISSING,yosh nijman
Panthers,00-0036575,16.886564853052036,Panthers,-0.046,41.20%,Larnel Coleman,T,0.2069322766570605,2022.0,larnel coleman,larnel coleman,larnel coleman,1603.0,Larnel Coleman,CAR,T,100.0,0.0,5.0,60.0,70.0,MISSING,0.0,0.0,1.0,100.0,100.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2022.0,60.0,MISSING,larnel coleman
Patriots,00-0037620,15.787027900146844,Patriots,0.038,47.10%,Andrew Stueber,T,0.0340537944284341,2022.0,andrew stueber,,andrew stueber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0033300,13.3328546197435,Patriots,0.038,47.10%,Conor McDermott,T,0.1671729106628242,2022.0,conor mcdermott,conor mcdermott,conor mcdermott,1536.0,Conor McDermott,NE,T,100.0,0.0,19.0,65.8,53.7,79.8,5.0,12.0,272.0,100.0,100.0,96.5,4.0,18.0,1.0,437.0,0.0,0.0,35.0,437.0,292.0,292.0,0.0,402.0,145.0,0.0,2022.0,28754.6,MISSING,conor mcdermott
Raiders,00-0034763,124.68338657416936,Raiders,-0.059,35.30%,Brandon Parker,T,1.6810758885686838,2022.0,brandon parker,brandon parker,brandon parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0037322,17.011239353891337,Raiders,-0.059,35.30%,Thayer Munford Jr.,T,0.3502713736791547,2022.0,thayer munford,thayer munford,thayer munford,1541.0,Thayer Munford Jr.,LV,T,100.0,0.0,23.0,63.2,71.0,56.3,2.0,8.0,205.0,100.0,100.0,97.1,4.0,11.0,1.0,369.0,0.0,0.0,0.0,369.0,216.0,216.0,0.0,300.0,153.0,69.0,2022.0,23320.8,MISSING,thayer munford
Raiders,00-0035003,12.39431308913593,Raiders,-0.059,35.30%,Jackson Barton,T,0.2832478386167147,2022.0,jackson barton,jackson barton,jackson barton,1602.0,Jackson Barton,LV,T,100.0,0.0,23.0,60.0,60.9,MISSING,0.0,0.0,1.0,100.0,100.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2022.0,60.0,MISSING,jackson barton
Raiders,00-0037625,0.0,Raiders,-0.059,35.30%,Vitaliy Gurman,T,0.0994236311239193,2022.0,vitaliy gurman,,vitaliy gurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0037381,0.0,Raiders,-0.059,35.30%,Sebastian Gutierrez,T,0.0607588856868395,2022.0,sebastian gutierrez,sebastian gutierrez,sebastian gutierrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0034803,90.41241848476812,Rams,-0.098,29.40%,Joe Noteboom,T,1.6810758885686838,2022.0,joe noteboom,joe noteboom,joe noteboom,1547.0,Joe Noteboom,LA,T,100.0,0.0,26.0,67.0,60.1,71.8,8.0,10.0,222.0,100.0,100.0,93.7,3.0,23.0,5.0,325.0,0.0,0.0,325.0,325.0,225.0,225.0,0.0,0.0,100.0,0.0,2022.0,21775.0,MISSING,joe noteboom
Rams,00-0037618,40.516245287022656,Rams,-0.098,29.40%,Zach Thomas,T,0.1504975984630163,2022.0,zach thomas,zach thomas,zach thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0037845,12.976393538913364,Rams,-0.098,29.40%,A.J. Arcuri,T,0.1316853986551392,2022.0,aj arcuri,aj arcuri,aj arcuri,1574.0,AJ Arcuri,LA,T,100.0,0.0,26.0,48.6,34.2,54.8,0.0,6.0,37.0,100.0,100.0,91.9,0.0,6.0,0.0,70.0,0.0,0.0,70.0,70.0,37.0,37.0,0.0,0.0,33.0,0.0,2022.0,3402.0,MISSING,aj arcuri
Ravens,00-0033946,41.12242726510748,Ravens,0.006,55.60%,David Sharpe,T,0.1331412103746397,2022.0,david sharpe,david sharpe,david sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0035112,0.0,Ravens,0.006,55.60%,Patrick Mekari,T/C,1.48895292987512,2022.0,patrick mekari,patrick mekari,patrick mekari,1540.0,Patrick Mekari,BLT,T,100.0,1.0,3.0,73.3,80.3,62.4,2.0,7.0,203.0,100.0,100.0,96.8,3.0,11.0,2.0,378.0,0.0,0.0,312.0,378.0,220.0,220.0,0.0,64.0,158.0,2.0,2022.0,27707.4,MISSING,patrick mekari
Saints,00-0037537,0.0,Saints,-0.002,41.20%,Lewis Kidd,T,0.339416906820365,2022.0,lewis kidd,,lewis kidd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0037533,0.0,Saints,-0.002,41.20%,Sage Doxtater,T,0.0055235350624399,2022.0,sage doxtater,,sage doxtater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0035881,0.0,Saints,-0.002,41.20%,Yasir Durant,T,0.0386647454370797,2022.0,yasir durant,yasir durant,yasir durant,1601.0,Yasir Durant,NO,T,100.0,0.0,20.0,60.0,MISSING,59.7,0.0,0.0,0.0,MISSING,MISSING,MISSING,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2022.0,120.0,MISSING,yasir durant
Saints,00-0035764,0.0,Saints,-0.002,41.20%,Calvin Throckmorton,T,0.3962536023054755,2022.0,calvin throckmorton,,calvin throckmorton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0035403,0.0,Saints,-0.002,41.20%,Ethan Greenidge,T,0.4803073967339097,2022.0,ethan greenidge,ethan greenidge,ethan greenidge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0035407,0.0,Saints,-0.002,41.20%,Derrick Kelly,T,0.0497118155619596,2022.0,derrick kelly,derrick kelly,derrick kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0036796,0.0,Seahawks,-0.019,50.00%,Greg Eiland,T,0.0994236311239193,2022.0,greg eiland,,greg eiland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0037600,0.0,Seahawks,-0.019,50.00%,Jalen McKenzie,T,0.0994236311239193,2022.0,jalen mckenzie,kareem mckenzie,kareem mckenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0037302,29.929320601291877,Texans,-0.177,18.80%,Austin Deculus,T,0.3581594620557156,2022.0,austin deculus,austin deculus,austin deculus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0034522,0.0,Texans,-0.177,18.80%,K.C. McDermott,T,0.0961575408261287,2022.0,kc mcdermott,conor mcdermott,conor mcdermott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0034729,35.192588266175626,Titans,-0.081,41.20%,Jamarco Jones,T,0.897750720461095,2022.0,jamarco jones,jamarco jones,jamarco jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0037605,0.0,Titans,-0.081,41.20%,Andrew Rupcich,T,0.0994236311239193,2022.0,andrew rupcich,,andrew rupcich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0035666,90.47872163057544,Vikings,-0.001,72.20%,Bobby Evans,T,0.0073967339097022,2022.0,bobby evans,bobby evans,bobby evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0037287,41.963369543259226,Vikings,-0.001,72.20%,Vederian Lowe,T,0.3623765609990393,2022.0,vederian lowe,vederian lowe,vederian lowe,1583.0,Vederian Lowe,MIN,T,100.0,0.0,18.0,35.1,63.3,44.1,1.0,0.0,15.0,100.0,100.0,96.7,2.0,1.0,0.0,33.0,0.0,0.0,33.0,33.0,15.0,15.0,0.0,0.0,18.0,0.0,2022.0,1158.3,MISSING,vederian lowe
49ers,00-0037831,36.30029815038268,49ers,0.26,70.00%,Nick Zakelj,T,0.3300862989323843,2023.0,nick zakelj,,nick zakelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49ers,00-0034417,14.66769431915484,49ers,0.26,70.00%,Matt Pryor,RT/G,0.4403914590747331,2023.0,matt pryor,matt pryor,matt pryor,1726.0,Matt Pryor,SF,T,100.0,0.0,28.0,88.5,80.8,87.7,0.0,0.0,13.0,100.0,100.0,100.0,0.0,0.0,0.0,42.0,0.0,11.0,5.0,42.0,14.0,14.0,0.0,26.0,28.0,0.0,2023.0,3717.0,MISSING,matt pryor
49ers,00-0031893,0.0,49ers,0.26,70.00%,Jesse Davis,G/T,0.0716192170818505,2023.0,jesse davis,jesse davis,jesse davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49ers,00-0038879,0.0,49ers,0.26,70.00%,Corey Luciano,T,0.096085409252669,2023.0,corey luciano,,corey luciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49ers,00-0037381,0.0,49ers,0.26,70.00%,Sebastian Gutierrez,T,0.0106761565836298,2023.0,sebastian gutierrez,sebastian gutierrez,sebastian gutierrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0033326,0.0,Bears,0.0,41.20%,Aviante Collins,T,0.0533807829181494,2023.0,aviante collins,aviante collins,aviante collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0038509,0.0,Bears,0.0,41.20%,Jerome Carvin,T,0.0053380782918149,2023.0,jerome carvin,jeromey clary,jeromey clary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bengals,00-0036865,204.90528094751068,Bengals,-0.04,52.90%,Jackson Carman,RT/G,0.9038274021352312,2023.0,jackson carman,jackson carman,jackson carman,1737.0,Jackson Carman,CIN,T,100.0,0.0,7.0,56.6,48.5,57.7,0.0,1.0,5.0,100.0,100.0,90.0,0.0,1.0,0.0,12.0,0.0,0.0,12.0,12.0,5.0,5.0,0.0,0.0,7.0,0.0,2023.0,679.2,MISSING,jackson carman
Bengals,00-0037414,0.0,Bengals,-0.04,52.90%,Devin Cochran,T,0.2001779359430605,2023.0,devin cochran,devin cochran,devin cochran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bills,00-0038676,0.0,Bills,0.19,63.20%,Richard Gouraige,T,0.096085409252669,2023.0,richard gouraige,richard gouraige,richard gouraige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bills,00-0037404,0.0,Bills,0.19,63.20%,Ryan Van Demark,T,0.3356316725978647,2023.0,ryan van demark,ryan van demark,ryan van demark,1724.0,Ryan Van Demark,BUF,T,100.0,0.0,4.0,60.2,27.2,64.4,1.0,0.0,7.0,100.0,100.0,92.9,0.0,1.0,0.0,46.0,0.0,0.0,43.0,46.0,7.0,7.0,0.0,3.0,39.0,0.0,2023.0,2769.2000000000003,MISSING,ryan van demark
Broncos,00-0036535,28.26533656160372,Broncos,-0.07,47.10%,Will Sherman,T,0.096085409252669,2023.0,will sherman,will yeatman,will yeatman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0031067,10.929326061451286,Broncos,-0.07,47.10%,Cameron Fleming,T,1.0053380782918149,2023.0,cameron fleming,cam fleming,cam fleming,1712.0,Cam Fleming,DEN,T,100.0,0.0,10.0,59.4,71.3,44.8,1.0,2.0,75.0,100.0,100.0,98.0,1.0,3.0,0.0,126.0,0.0,0.0,0.0,126.0,80.0,80.0,0.0,125.0,46.0,1.0,2023.0,7484.4,MISSING,cam fleming
Broncos,00-0034929,0.0,Broncos,-0.07,47.10%,Quinn Bailey,T,0.4181494661921708,2023.0,quinn bailey,quinn bailey,quinn bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0038792,0.0,Broncos,-0.07,47.10%,Demontrey Jacobs,T,0.096085409252669,2023.0,demontrey jacobs,demontrey jacobs,demontrey jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0038796,0.0,Broncos,-0.07,47.10%,Alex Palczewski,T,0.210557384341637,2023.0,alex palczewski,alex palczewski,alex palczewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0039014,102.00863208644208,Browns,0.05,61.10%,Dawand Jones,T,0.3920894128113879,2023.0,dawand jones,dawand jones,dawand jones,1659.0,Dawand Jones,CLV,T,100.0,0.0,8.0,64.7,73.0,53.5,3.0,15.0,391.0,100.0,100.0,96.9,2.0,21.0,3.0,712.0,0.0,0.0,0.0,712.0,419.0,419.0,1.0,710.0,293.0,1.0,2023.0,46066.4,MISSING,dawand jones
Browns,00-0034817,81.66725418747438,Browns,0.05,61.10%,Geron Christian,T,0.2090738434163701,2023.0,geron christian,geron christian,geron christian,1660.0,Geron Christian,CLV,T,100.0,0.0,8.0,45.6,55.0,37.2,6.0,28.0,430.0,100.0,100.0,94.9,5.0,39.0,5.0,708.0,0.0,0.0,705.0,708.0,453.0,453.0,0.0,0.0,255.0,3.0,2023.0,32284.8,MISSING,geron christian
Browns,00-0032528,0.0,Browns,0.05,61.10%,Justin Murray,T,0.0644572953736654,2023.0,justin murray,justin murray,justin murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0029709,0.0,Browns,0.05,61.10%,Ty Nsekhe,RT/T,0.1839163701067615,2023.0,ty nsekhe,ty nsekhe,ty nsekhe,1743.0,Ty Nsekhe,CLV,T,100.0,0.0,8.0,60.0,MISSING,59.2,0.0,0.0,0.0,MISSING,MISSING,MISSING,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2023.0,60.0,MISSING,ty nsekhe
Browns,00-0033995,0.0,Browns,0.05,61.10%,Michael Dunn,T,0.3763843416370107,2023.0,michael dunn,michael dunn,michael dunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0037591,0.0,Browns,0.05,61.10%,Leroy Watson,T,0.1853500889679715,2023.0,leroy watson,leroy watson,leroy watson,1718.0,Leroy Watson,CLV,T,100.0,0.0,8.0,49.8,46.2,51.0,0.0,0.0,33.0,100.0,100.0,100.0,0.0,0.0,0.0,60.0,0.0,0.0,32.0,60.0,33.0,33.0,0.0,17.0,27.0,11.0,2023.0,2988.0,MISSING,leroy watson
Buccaneers,00-0039157,242.25256715303067,Buccaneers,-0.01,52.60%,Cody Mauch,T,0.605423487544484,2023.0,cody mauch,,cody mauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0034989,28.397157564146077,Buccaneers,-0.01,52.60%,Justin Skule,T,0.4181494661921708,2023.0,justin skule,justin skule,justin skule,1732.0,Justin Skule,TB,T,96.6,0.0,30.0,69.8,79.2,64.9,0.0,0.0,4.0,80.0,80.0,100.0,0.0,0.0,0.0,28.0,0.0,0.0,3.0,29.0,4.0,5.0,0.0,0.0,24.0,26.0,2023.0,2024.2,MISSING,justin skule
Buccaneers,00-0038818,0.0,Buccaneers,-0.01,52.60%,Luke Haggard,T,0.096085409252669,2023.0,luke haggard,,luke haggard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0038924,0.0,Buccaneers,-0.01,52.60%,Silas Dzansi,T,0.096085409252669,2023.0,silas dzansi,,silas dzansi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0035003,11.214838253903052,Cardinals,-0.18,23.50%,Jackson Barton,T,0.096085409252669,2023.0,jackson barton,jackson barton,jackson barton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0035853,0.0,Cardinals,-0.18,23.50%,Carter O'Donnell,T,0.3336298932384341,2023.0,carter odonnell,,carter odonnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,00-0036584,0.0,Chargers,-0.08,29.40%,Foster Sarell,T,0.3870106761565836,2023.0,foster sarell,foster sarell,foster sarell,1723.0,Foster Sarell,LAC,T,100.0,0.0,27.0,48.0,51.6,45.9,0.0,2.0,25.0,100.0,100.0,96.0,0.0,2.0,0.0,48.0,0.0,0.0,0.0,48.0,25.0,25.0,0.0,38.0,23.0,10.0,2023.0,2304.0,MISSING,foster sarell
Chargers,00-0035829,0.0,Chargers,-0.08,29.40%,Austen Pleasants,T,0.0320284697508896,2023.0,austen pleasants,austen pleasants,austen pleasants,1738.0,Austen Pleasants,LAC,T,100.0,0.0,27.0,34.6,4.8,54.4,0.0,2.0,8.0,100.0,100.0,87.5,0.0,2.0,0.0,10.0,0.0,0.0,0.0,10.0,8.0,8.0,10.0,0.0,2.0,0.0,2023.0,346.0,MISSING,austen pleasants
Chargers,00-0037477,0.0,Chargers,-0.08,29.40%,Andrew Trainer,T,0.2016605871886121,2023.0,andrew trainer,andrew gardner,andrew gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
