player_id,Year,Team,Cap_Space,age,adjusted_value,Net EPA,Win %,player,position,snap_counts_defense,player_game_count,assists,batted_passes,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,missed_tackle_rate,missed_tackles,penalties,sacks,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_dl,snap_counts_dl_outside_t,snap_counts_dl_over_t,stops,tackles,tackles_for_loss,total_pressures,weighted_grade,weighted_average_grade
00-0032448,2022,Browns,0.5763688760806917,28.0,7.164360822209495,-0.016,41.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036634,2022,Browns,0.435850144092219,23.0,57.24150064712397,-0.016,41.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026942,2010,Falcons,0.3211382113821138,23.0,24.948575512865315,0.1,76.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036276,2022,Browns,0.5720816522574448,23.0,99.994451850774,-0.016,41.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036517,2022,Buccaneers,0.0220941402497598,24.0,0.0,-0.004,44.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026105,2011,Chiefs,1.5244029075804777,26.0,0.0,-0.1,43.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038387,2024,Packers,0.4334306969459671,23.0,86.45015941549606,0.1652537339,61.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038448,2023,Ravens,0.2004741992882562,23.0,0.0,0.21,73.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035646,2022,Browns,0.5788756003842459,27.0,112.66388785777104,-0.016,41.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035816,2023,Saints,0.096085409252669,26.0,0.0,0.08,52.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033234,2022,Browns,0.2305475504322766,27.0,0.0,-0.016,41.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027862,2011,Jaguars,1.948078920041537,24.0,486.3993269537819,-0.14,31.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0022805,2013,Dolphins,6.836569579288026,29.0,25.64664345453672,-0.06,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038491,2024,Packers,0.0880971025841816,26.0,0.0,0.1652537339,61.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038716,2024,Packers,0.0195771339075959,24.0,0.0,0.1652537339,61.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029972,2013,Dolphins,0.0963729773462783,23.0,0.0,-0.06,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031177,2023,Ravens,0.4181494661921708,32.0,11.669198062834054,0.21,73.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039812,2024,Packers,0.4042161315583398,23.0,131.86726503866296,0.1652537339,61.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034296,2024,Lions,0.3856695379796397,29.0,0.0,0.2197285648,83.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028169,2013,Cowboys,0.0528268608414239,24.0,15.279595741132388,0.0,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0021998,2013,Colts,3.553128640776699,32.0,20.3146507061652,0.02,66.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035903,2022,Chargers,0.1910547550432276,25.0,0.0,-0.005,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032671,2022,Chargers,0.5031219980787704,27.0,0.0,-0.005,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034810,2022,Chargers,2.4015369836695486,27.0,23.62684860575103,-0.005,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027979,2013,Commanders,0.8157467637540452,25.0,222.52829683926845,-0.09,18.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032437,2022,Cardinals,0.2388184438040346,28.0,10.431171159245077,-0.094,23.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0023954,2013,Commanders,2.799352750809061,29.0,0.0,-0.09,18.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026043,2011,Jets,0.3738317757009346,26.0,0.0,0.01,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032892,2022,Cardinals,0.8501440922190202,29.0,51.06066292150742,-0.094,23.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025689,2011,Jets,2.0560747663551404,27.0,0.0,0.01,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028311,2011,Chiefs,0.3134645898234683,26.0,0.0,-0.1,43.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039018,2024,Lions,1.310066953797964,24.0,380.9915689637124,0.2197285648,83.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035343,2022,Cardinals,0.3386167146974063,24.0,0.0,-0.094,23.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033557,2024,Lions,1.076742364917776,29.0,23.76506414222672,0.2197285648,83.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035541,2022,Cardinals,0.0772492795389049,26.0,11.102506693507294,-0.094,23.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027949,2022,Cardinals,7.636887608069164,33.0,42.61314047919675,-0.094,23.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035248,2022,Cardinals,1.3571969260326608,25.0,137.79645280895562,-0.094,23.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034490,2024,Lions,0.1714087705559906,28.0,0.0,0.2197285648,83.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036711,2022,Buccaneers,0.0497118155619596,24.0,0.0,-0.004,44.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036045,2022,Buccaneers,0.4338780019212296,24.0,0.0,-0.004,44.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028024,2011,Chiefs,0.4269873312564901,22.0,140.273239863173,-0.1,43.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0024307,2013,Cowboys,2.103559870550162,31.0,35.40295078210934,0.0,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036964,2024,Lions,1.296515661707126,25.0,73.79666996550506,0.2197285648,83.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034982,2024,49ers,3.7599725920125295,27.0,33.18452900093269,0.02174647007,35.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033336,2021,Texans,0.3150684931506849,26.0,0.0,-0.211,23.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036927,2023,Saints,0.6896650355871886,24.0,164.33462154641143,0.08,52.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027969,2023,Steelers,9.900467081850534,34.0,19.507072250675996,-0.03,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037007,2023,Vikings,0.5908403024911032,24.0,108.90403436333882,-0.02,41.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034185,2021,Packers,0.6833194520547945,26.0,0.0,0.116,72.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028162,2011,Commanders,0.3220942886812046,23.0,21.035209425105887,-0.1,31.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034587,2021,Packers,0.023744109589041,25.0,0.0,0.116,72.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036300,2023,Steelers,0.1996837188612099,26.0,68.59975850726437,-0.03,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031127,2014,Bears,0.092878947368421,21.0,0.0,-0.15,31.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036788,2021,Packers,0.3629221917808219,23.0,0.0,0.116,72.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032412,2021,Packers,2.088767123287671,27.0,37.65491685392996,0.116,72.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029250,2014,Bears,1.6944766917293237,25.0,336.4162232521151,-0.15,31.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027431,2010,Bills,0.2628731707317073,24.0,0.0,-0.19,25.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034848,2021,Packers,0.1227397260273972,25.0,54.93851116753315,0.116,72.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034336,2021,Lions,0.5041095890410959,25.0,25.57553415431892,-0.163,18.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0022128,2014,Bears,4.887218045112782,33.0,14.628260161923658,-0.15,31.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032442,2023,Steelers,1.0375889679715302,29.0,6.937249358337985,-0.03,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026964,2010,Bengals,0.0718699186991869,23.0,13.560632297941556,-0.06,25.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037823,2024,Texans,0.5711092404072045,23.0,132.713613631279,0.0006868162663,57.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038599,2024,Texans,0.3822411902897416,23.0,47.93833207451981,0.0006868162663,57.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025445,2011,Dolphins,0.5316718587746625,26.0,138.83955506328573,-0.01,37.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035928,2021,Lions,0.0554520547945205,23.0,0.0,-0.163,18.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0022805,2011,Dolphins,4.07061266874351,27.0,46.73123120542356,-0.01,37.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030027,2014,Bears,0.4534007518796993,25.0,85.76892712092744,-0.15,31.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036444,2021,Lions,0.3129495890410959,24.0,15.99582217118425,-0.163,18.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036338,2023,Vikings,0.5247531138790036,26.0,59.17633390185146,-0.02,41.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039931,2024,Steelers,0.0293657008613938,27.0,0.0,-0.01722587637,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034302,2021,Panthers,0.6027397260273972,24.0,0.0,-0.101,29.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033905,2024,Steelers,5.200991777603759,30.0,50.69248205476563,-0.01722587637,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029061,2021,Panthers,0.4657534246575342,30.0,0.0,-0.101,29.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031550,2021,Panthers,4.412785205479452,27.0,132.66787355655777,-0.101,29.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039389,2024,Steelers,0.205566953797964,24.0,45.60137429655471,-0.01722587637,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034559,2021,Panthers,0.0050410958904109,26.0,0.0,-0.101,29.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036843,2024,Steelers,0.4444291307752545,26.0,44.83683254133887,-0.01722587637,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032671,2021,Panthers,1.3671232876712327,26.0,0.0,-0.101,29.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025579,2014,49ers,0.0504195488721804,30.0,10.105602066657276,-0.03,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030069,2021,Panthers,0.0690410958904109,28.0,30.2837385447235,-0.101,29.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034421,2021,Packers,0.0230136986301369,26.0,18.857398870259317,0.116,72.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036845,2023,Vikings,0.0587188612099644,25.0,20.349237246432903,-0.02,41.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030225,2014,49ers,0.0371511278195488,25.0,0.0,-0.03,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032412,2024,Steelers,0.7341425215348473,30.0,15.309346732862858,-0.01722587637,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027969,2024,Steelers,4.935884886452623,35.0,14.451194555455505,-0.01722587637,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0023954,2011,Commanders,3.738317757009345,27.0,0.0,-0.1,31.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037759,2023,Steelers,0.5243950177935943,23.0,130.5551000931373,-0.03,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035085,2021,Packers,0.4273972602739726,25.0,0.0,0.116,72.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027752,2014,Bears,0.0252097744360902,26.0,42.40554665855379,-0.15,31.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033905,2023,Steelers,2.194543149466192,29.0,68.42769337951384,-0.03,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033929,2023,Steelers,1.437944839857651,28.0,47.13227441360413,-0.03,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025519,2010,Broncos,0.3821138211382114,26.0,59.17633390185146,-0.13,25.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0021706,2011,Eagles,5.711318795430945,30.0,0.0,0.11,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031303,2014,49ers,0.4318488721804511,23.0,157.81210231468515,-0.03,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035680,2021,Jets,0.4657534246575342,25.0,98.60387238939444,-0.211,23.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037457,2024,Texans,0.3866483946750195,26.0,0.0,0.0006868162663,57.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028260,2014,Bills,0.4279082706766917,26.0,0.0,0.05,56.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036402,2021,Giants,0.3389846575342465,24.0,21.48358651296403,-0.169,23.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0021262,2011,Cowboys,0.9595015576323986,32.0,10.105931516853104,0.07,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033093,2024,Vikings,0.8809710258418167,30.0,34.13865606975027,0.111098585,77.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029586,2014,Broncos,1.0676962406015038,24.0,241.48472576808763,0.18,70.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035073,2024,Vikings,0.0131558339859044,28.0,0.0,0.111098585,77.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038778,2024,Vikings,0.155639389193422,25.0,0.0,0.111098585,77.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027784,2011,Cowboys,0.3364485981308411,23.0,36.66061477402119,0.07,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037007,2024,Vikings,0.6067259201252937,25.0,98.54044526702292,0.111098585,77.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0024307,2011,Cowboys,1.0799584631360333,29.0,64.5083822093813,0.07,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038850,2023,Titans,0.1482811387900355,24.0,0.0,-0.07,35.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033046,2024,Vikings,0.7008613938919341,30.0,52.19779980625417,0.111098585,77.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027573,2014,Broncos,1.0759398496240602,27.0,0.0,0.18,70.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035816,2021,Giants,0.0907397260273972,24.0,0.0,-0.169,23.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036611,2021,Giants,0.3671232876712328,23.0,0.0,-0.169,23.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031933,2021,Giants,5.1506849315068495,27.0,233.73195201848125,-0.169,23.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035683,2021,Giants,1.9797819178082192,23.0,354.3769818098629,-0.169,23.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0023455,2011,Cowboys,1.2045690550363446,28.0,147.7706171424031,0.07,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037312,2023,Titans,0.1075031138790035,23.0,21.291760980340403,-0.07,35.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035319,2021,Falcons,0.0100821917808219,25.0,11.815499037195172,-0.156,41.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029266,2014,Browns,0.5308533834586465,26.0,113.63759516777256,-0.02,43.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035000,2021,Falcons,0.0907397260273972,25.0,15.396947149073563,-0.156,41.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027716,2010,49ers,0.2601626016260162,22.0,95.54220204900987,-0.03,37.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039395,2024,Texans,0.3298151918559123,23.0,39.651155712867,0.0006868162663,57.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033064,2021,Jaguars,0.5410958904109588,28.0,95.09406923109704,-0.19,17.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029272,2014,Bills,0.4893436090225564,24.0,90.1855283286764,0.05,56.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031290,2014,Bengals,0.3305789473684211,22.0,26.458860635074227,0.01,62.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035202,2024,Texans,1.0180109631949883,27.0,0.0,0.0006868162663,57.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034810,2024,Titans,1.5563821456538762,29.0,12.96668943906809,-0.1290081858,17.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034587,2024,Titans,0.0657791699295223,28.0,0.0,-0.1290081858,17.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0022915,2011,Dolphins,0.4361370716510903,29.0,81.72855821666506,-0.01,37.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029479,2014,Bengals,0.3721804511278195,25.0,0.0,0.01,62.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039644,2024,Titans,0.0880971025841816,23.0,0.0,-0.1290081858,17.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028912,2014,Bengals,3.966416541353383,23.0,0.0,0.01,62.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026206,2011,Dolphins,1.3416407061266873,25.0,135.8216102531945,-0.01,37.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035600,2021,Jets,0.0100821917808219,25.0,0.0,-0.211,23.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031026,2014,Bills,0.3277691729323308,23.0,22.35478889426464,0.05,56.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026172,2011,Dolphins,1.9231568016614744,26.0,233.53490745643668,-0.01,37.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038724,2023,Texans,0.096085409252669,25.0,0.0,0.02,57.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032412,2023,Vikings,0.9210742882562276,29.0,20.665456525589835,-0.02,41.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033093,2023,Vikings,0.476174822064057,29.0,46.08236557456038,-0.02,41.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033463,2021,Jets,7.853881095890411,26.0,64.04385327583866,-0.211,23.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034760,2021,Jets,0.6351468493150685,27.0,125.26485695373412,-0.211,23.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038850,2024,Titans,0.1938136256851997,25.0,0.0,-0.1290081858,17.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035718,2021,Jets,4.957066849315068,23.0,620.4202579277504,-0.211,23.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032094,2021,Jaguars,0.0517501369863013,29.0,0.0,-0.19,17.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030906,2014,Bills,0.0236842105263157,26.0,0.0,0.05,56.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026149,2014,Bills,1.3909774436090223,28.0,205.49558425057876,0.05,56.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027878,2011,Dolphins,1.36618733125649,23.0,307.8251035025631,-0.01,37.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036978,2021,Patriots,0.4767972602739725,21.0,123.25792219873868,0.133,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027833,2011,Commanders,0.0804984423676012,24.0,14.884490490575889,-0.1,31.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032269,2021,Patriots,1.811442191780822,30.0,47.13227441360413,0.133,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036352,2021,Steelers,0.3884531506849315,25.0,16.599238447801756,-0.057,52.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026980,2010,Chiefs,2.90650406504065,24.0,685.670426046742,0.05,58.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037826,2024,49ers,0.6292153484729835,23.0,161.83878201782818,0.02174647007,35.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032387,2023,Seahawks,1.347864768683274,30.0,65.04187369782728,-0.04,52.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027862,2021,Steelers,1.1164383561643836,34.0,44.12515142259486,-0.057,52.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031412,2021,Steelers,4.712739726027397,28.0,68.20704292445734,-0.057,52.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033929,2021,Steelers,0.1552504109589041,26.0,85.88060331419265,-0.057,52.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0021542,2010,Chargers,1.5853658536585369,30.0,0.0,0.24,56.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038448,2024,Ravens,0.1842858261550509,24.0,0.0,0.269860976,68.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030070,2013,Saints,0.4424676375404531,24.0,147.8496699006052,0.16,66.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035678,2023,Seahawks,4.473605871886121,26.0,114.94028166105448,-0.04,52.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029657,2013,Saints,0.5082726537216828,23.0,122.04399940591166,0.16,66.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036368,2021,Seahawks,0.0803638356164383,24.0,106.21459646133653,0.018,41.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036409,2021,Seahawks,1.52373698630137,23.0,313.7117594828397,0.018,41.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030215,2013,Saints,0.3295574433656958,23.0,0.0,0.16,66.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0022169,2010,Chargers,0.6341463414634146,30.0,9.605959798382846,0.24,56.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029193,2013,Seahawks,1.562724919093851,25.0,413.9577795709173,0.22,84.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032761,2021,Seahawks,0.3881276712328767,26.0,165.76030248346748,0.018,41.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027082,2010,Chargers,0.4199691056910569,24.0,90.13545623890364,0.24,56.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035636,2021,Seahawks,1.619339178082192,25.0,273.2925365421801,0.018,41.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0023463,2010,Chargers,6.741463414634147,27.0,168.93799868405472,0.24,56.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029607,2021,Saints,3.780821917808219,32.0,23.603738239828665,0.038,52.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035143,2021,Seahawks,0.5125495890410959,23.0,58.322818458429545,0.018,41.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036418,2021,Saints,0.5991517808219178,24.0,148.80743923126758,0.038,52.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026145,2010,Chiefs,4.528861788617887,25.0,544.8243619564457,0.05,58.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029309,2013,Ravens,0.3979757281553398,24.0,15.8679384827685,-0.09,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034371,2021,Titans,0.0280060273972602,25.0,72.67275667344681,0.043,66.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035643,2021,Titans,1.892466301369863,24.0,336.4162232521151,0.043,66.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025400,2010,Commanders,0.8699186991869919,26.0,359.6817189495466,-0.12,37.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026533,2013,Browns,6.472491909385113,27.0,0.0,-0.06,25.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031740,2021,Texans,1.0797742465753424,28.0,0.0,-0.211,23.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027032,2011,Colts,0.6504672897196261,26.0,175.3359632923575,-0.19,12.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036938,2024,Rams,0.0197337509788566,26.0,57.41500364243342,-0.04232456626,57.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
