Unnamed: 0.1,Unnamed: 0_x,season,team,position_x,player_name,player_id_x,years_exp,entry_year,rookie_year,draft_club,age,pick,pff,stuart,johnson,hill,otc,adjusted_value,Year_x,Team,Net EPA,Win %,merge_player_x,fuzzy_matched_player,final_player_name,Unnamed: 0_y,player,team_name,position_y,snap_counts_defense,player_id_y,player_game_count,assists,batted_passes,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,missed_tackle_rate,missed_tackles,penalties,sacks,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_dl,snap_counts_dl_outside_t,snap_counts_dl_over_t,stops,tackles,tackles_for_loss,total_pressures,Year_y,weighted_grade,weighted_average_grade,merge_player_y
37886.0,37886.0,2024.0,Raiders,DL,Janarius Robinson,00-0036878,3.0,2021.0,2021.0,Vikings,26.0,134.0,0.138,3.4,39.0,16.91,421.0,57.79791637190573,2024.0,Raiders,-0.1373166516,23.50%,janarius robinson,janarius robinson,janarius robinson,2600,Janarius Robinson,LV,ED,109,42447,10,0,1,0,0,23,0,42.6,4.8,52.3,48.2,53.5,1,3,20.0,1,2,1,70,36,109,104,3,5,4,0,5,2024,4643.400000000001,MISSING,janarius robinson
37226.0,37226.0,2024.0,Giants,LB,Tomon Fox,00-0037447,2.0,2022.0,2022.0,MISSING,26.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024.0,Giants,-0.1729829461,17.70%,tomon fox,tomon fox,tomon fox,2601,Tomon Fox,NYG,ED,207,42486,10,6,0,0,0,21,0,62.2,84.1,60.6,63.9,29.0,2,0,26.7,4,0,1,85,110,185,183,2,5,5,1,3,2024,12875.4,MISSING,tomon fox
,,,,,,,,,,,,,,,,,,,,Texans,,,,,,2602,Rashad Weaver,HST,ED,14,42495,2,0,0,0,0,13,0,37.6,76.3,66.9,35.9,24.2,0,0,100.0,1,0,0,5,9,14,14,0,0,0,0,0,2024,526.4,MISSING,rashad weaver
38000.0,38000.0,2024.0,Rams,LB,Keir Thomas,00-0037057,2.0,2022.0,2022.0,MISSING,26.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024.0,Rams,-0.04232456626,57.90%,keir thomas,keir thomas,keir thomas,2603,Keir Thomas,LA,ED,62,42509,3,2,0,0,0,26,0,52.8,6.7,67.9,48.3,57.1,0,4,16.7,1,1,0,27,31,62,61,1,2,3,1,4,2024,3273.6,MISSING,keir thomas
36807.0,36807.0,2024.0,Cowboys,DL,Chauncey Golston,00-0036982,3.0,2021.0,2021.0,Cowboys,26.0,84.0,0.234,6.4,170.0,51.29,667.0,106.8894754174256,2024.0,Cowboys,-0.1874393508,41.20%,chauncey golston,chauncey golston,chauncey golston,2604,Chauncey Golston,DAL,ED,790,42718,17,14,3,0,0,9,1,65.3,90.9,60.7,56.8,40.1,2,28,13.8,8,0,7,465,321,786,487,211,30,36,1,37,2024,51587.0,MISSING,chauncey golston
35671.0,35671.0,2024.0,49ers,DL,Nick Bosa,00-0035717,5.0,2019.0,2019.0,49ers,26.0,2.0,1.099,30.2,2600.0,717.17,2635.0,427.38954910443266,2024.0,49ers,0.02174647007,35.30%,nick bosa,nick bosa,nick bosa,2605,Nick Bosa,SF,ED,693,42741,14,10,0,1,1,28,1,91.0,55.0,89.3,79.9,43.7,15,44,20.4,11,5,10,420,267,690,678,9,32,33,7,69,2024,63063.0,MISSING,nick bosa
37593.0,37593.0,2024.0,Packers,DL,Rashan Gary,00-0034967,5.0,2019.0,2019.0,Packers,26.0,12.0,0.742,18.8,1200.0,346.51,1691.0,249.01506048021696,2024.0,Packers,0.1652537339,61.10%,rashan gary,rashan gary,rashan gary,2606,Rashan Gary,GB,ED,670,42905,18,11,1,0,1,12,1,73.0,80.8,66.7,72.8,62.4,7,33,8.7,4,1,9,432,236,667,636,26,33,31,3,49,2024,48910.0,MISSING,rashan gary
37105.0,37105.0,2024.0,Falcons,DL,Khalid Kareem,00-0036341,4.0,2020.0,2020.0,Bengals,26.0,147.0,0.124,2.8,33.0,12.66,372.0,45.29164282466554,2024.0,Falcons,-0.03880498761,47.10%,khalid kareem,khalid kareem,khalid kareem,2607,Khalid Kareem,ATL,ED,32,42993,2,2,0,0,0,2,0,79.1,76.5,72.3,72.7,75.0,0,3,0.0,0,0,0,11,18,32,30,2,2,3,0,3,2024,2531.2,MISSING,khalid kareem
36051.0,36051.0,2024.0,Broncos,LB,Jonathon Cooper,00-0036952,3.0,2021.0,2021.0,Broncos,26.0,239.0,0.05,0.0,0.0,1.63,116.0,12.497533761217582,2024.0,Broncos,0.1355160561,55.60%,jonathon cooper,jonathon cooper,jonathon cooper,2608,Jonathon Cooper,DEN,ED,882,43021,18,12,1,0,1,10,0,68.8,72.6,66.2,69.6,45.2,9,42,14.8,9,2,13,495,309,874,874,0,41,40,3,64,2024,60681.6,MISSING,jonathon cooper
38383.0,38383.0,2024.0,Steelers,LB,Alex Highsmith,00-0036333,4.0,2020.0,2020.0,Steelers,27.0,102.0,0.192,5.1,92.0,34.49,564.0,76.37874705959759,2024.0,Steelers,-0.01722587637,55.60%,alex highsmith,alex highsmith,alex highsmith,2609,Alex Highsmith,PIT,ED,592,43507,12,8,1,0,1,25,0,89.1,10.3,89.4,78.3,75.1,9,38,7.0,3,7,7,321,237,584,580,2,27,32,3,54,2024,52747.2,MISSING,alex highsmith
36137.0,36137.0,2024.0,Browns,LB,Elerson Smith,00-0036895,3.0,2021.0,2021.0,Giants,26.0,116.0,0.161,4.3,62.0,25.25,497.0,70.77940412196068,2024.0,Browns,-0.1797469028,17.70%,elerson smith,elerson smith,elerson smith,2610,Elerson Smith,CLV,ED,20,43766,2,1,0,0,0,8,0,46.3,77.4,56.0,48.3,29.7,0,0,33.3,1,0,0,4,16,20,18,1,1,1,0,0,2024,926.0,MISSING,elerson smith
,,,,,,,,,,,,,,,,,,,,Vikings,,,,,,2611,Pat Jones II,MIN,ED,459,43974,15,13,0,0,0,18,0,55.8,87.3,50.7,69.4,50.3,4,13,20.0,8,0,7,315,112,450,363,63,24,19,3,24,2024,25612.199999999997,MISSING,pat jones
38385.0,38385.0,2024.0,Steelers,LB,Adetokunbo Ogundeji,00-0036949,3.0,2021.0,2021.0,Falcons,25.0,182.0,0.085,1.5,19.0,5.81,260.0,32.15928477545723,2024.0,Steelers,-0.01722587637,55.60%,adetokunbo ogundeji,adetokunbo ogundeji,adetokunbo ogundeji,2612,Adetokunbo Ogundeji,PIT,ED,25,44047,3,0,0,0,0,25,0,60.9,77.1,59.2,59.3,MISSING,0,2,MISSING,0,0,0,17,5,25,25,0,0,0,0,2,2024,1522.5,MISSING,adetokunbo ogundeji
36340.0,36340.0,2024.0,Cardinals,LB,Julian Okwara,00-0036249,4.0,2020.0,2020.0,Lions,26.0,67.0,0.292,7.8,255.0,74.59,786.0,121.23304432595882,2024.0,Cardinals,0.01573369863,47.10%,julian okwara,julian okwara,julian okwara,2613,Julian Okwara,ARZ,ED,286,44152,13,6,0,0,0,1,0,61.6,60.4,60.7,69.9,30.0,1,4,22.7,5,1,1,108,137,278,264,13,8,11,2,6,2024,17617.600000000002,MISSING,julian okwara
,,,,,,,,,,,,,,,,,,,,Giants,,,,,,2614,Boogie Basham,NYG,ED,86,44320,4,7,1,0,0,21,0,73.7,28.0,66.1,75.8,76.4,1,3,0.0,0,1,0,39,47,86,84,2,2,2,1,4,2024,6338.2,MISSING,boogie basham
37216.0,37216.0,2024.0,Giants,LB,Brian Burns,00-0035713,5.0,2019.0,2019.0,Panthers,26.0,16.0,0.66,16.9,1000.0,305.41,1540.0,220.68387663875583,2024.0,Giants,-0.1729829461,17.70%,brian burns,brian burns,brian burns,2615,Brian Burns,NYG,ED,865,44522,17,13,4,1,2,21,0,79.2,74.0,82.9,61.8,59.5,10,42,11.6,8,3,9,464,356,837,835,2,42,48,10,61,2024,68508.0,MISSING,brian burns
37697.0,37697.0,2024.0,Panthers,LB,D.J. Wonnum,00-0036335,4.0,2020.0,2020.0,Vikings,26.0,117.0,0.16,4.3,60.0,24.7,492.0,63.53918397950541,2024.0,Panthers,-0.2237786502,29.40%,dj wonnum,dj wonnum,dj wonnum,2616,D.J. Wonnum,CAR,ED,453,44550,8,10,1,0,1,5,0,55.0,85.0,56.4,53.0,55.6,2,20,15.4,6,0,4,229,188,448,447,0,15,23,1,26,2024,24915.0,MISSING,dj wonnum
36243.0,36243.0,2024.0,Buccaneers,LB,Anthony Nelson,00-0035254,5.0,2019.0,2019.0,Buccaneers,27.0,107.0,0.181,4.8,80.0,30.85,539.0,53.17266819162016,2024.0,Buccaneers,0.1051836178,55.60%,anthony nelson,anthony nelson,anthony nelson,2617,Anthony Nelson,TB,ED,624,48405,18,12,0,0,1,30,0,56.6,90.0,61.0,46.5,64.6,9,20,7.5,3,0,4,323,205,608,580,19,12,25,2,33,2024,35318.4,MISSING,anthony nelson
38667.0,38667.0,2024.0,Vikings,LB,Jonathan Greenard,00-0036224,4.0,2020.0,2020.0,Texans,27.0,90.0,0.219,5.9,140.0,44.94,630.0,89.16308206752682,2024.0,Vikings,0.111098585,77.80%,jonathan greenard,jonathan greenard,jonathan greenard,2618,Jonathan Greenard,MIN,ED,969,48407,18,8,2,2,3,18,0,81.0,71.0,80.5,68.5,29.9,11,62,27.5,19,4,11,557,319,965,929,28,45,42,7,84,2024,78489.0,MISSING,jonathan greenard
36527.0,36527.0,2024.0,Chiefs,DL,Michael Danna,00-0036378,4.0,2020.0,2020.0,Chiefs,26.0,177.0,0.09,1.6,21.0,6.49,274.0,30.88315436110615,2024.0,Chiefs,0.0383547092,85.00%,michael danna,mike danna,mike danna,2619,Mike Danna,KC,ED,581,48415,15,16,1,0,2,16,0,61.6,79.8,56.5,59.3,78.9,5,18,2.3,1,1,6,341,209,579,434,80,18,27,2,29,2024,35789.6,MISSING,mike danna
37112.0,37112.0,2024.0,Falcons,DL,Demone Harris,00-0034612,6.0,2018.0,2018.0,MISSING,28.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024.0,Falcons,-0.03880498761,47.10%,demone harris,demone harris,demone harris,2620,Demone Harris,ATL,ED,216,48452,9,4,0,0,0,2,0,63.0,57.7,48.7,69.0,78.8,1,1,0.0,0,1,0,110,69,210,179,22,4,5,1,2,2024,13608.0,MISSING,demone harris
37109.0,37109.0,2024.0,Falcons,DL,James Smith-Williams,00-0036351,4.0,2020.0,2020.0,Commanders,27.0,229.0,0.054,0.0,0.0,2.04,139.0,12.863498773824317,2024.0,Falcons,-0.03880498761,47.10%,james smithwilliams,james smithwilliams,james smithwilliams,2621,James Smith-Williams,ATL,ED,306,48455,10,7,0,0,0,2,0,60.9,86.6,52.0,57.0,71.2,1,2,5.0,1,0,1,129,149,302,286,11,11,12,6,4,2024,18635.4,MISSING,james smithwilliams
35860.0,35860.0,2024.0,Bengals,DL,Sam Hubbard,00-0034834,6.0,2018.0,2018.0,Bengals,29.0,77.0,0.254,6.9,205.0,59.85,713.0,58.05582800961685,2024.0,Bengals,0.04236154557,52.90%,sam hubbard,sam hubbard,sam hubbard,2622,Sam Hubbard,CIN,ED,521,48457,14,12,1,0,1,7,0,58.9,89.5,47.6,67.7,61.0,6,10,8.7,4,0,2,253,240,511,458,29,21,30,1,18,2024,30686.9,MISSING,sam hubbard
36622.0,36622.0,2024.0,Colts,DL,Tyquan Lewis,00-0034359,6.0,2018.0,2018.0,Colts,29.0,64.0,0.306,8.1,270.0,76.69,810.0,69.19058654083321,2024.0,Colts,-0.06411872932,47.10%,tyquan lewis,tyquan lewis,tyquan lewis,2623,Tyquan Lewis,IND,ED,355,48475,10,3,0,0,1,14,0,65.0,70.3,55.8,70.3,40.2,3,12,16.0,4,1,2,190,162,354,271,48,15,18,2,17,2024,23075.0,MISSING,tyquan lewis
38168.0,38168.0,2024.0,Saints,DL,Carl Granderson,00-0035402,5.0,2019.0,2019.0,MISSING,27.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024.0,Saints,-0.08437242371,29.40%,carl granderson,carl granderson,carl granderson,2624,Carl Granderson,NO,ED,825,48500,17,11,3,0,1,20,0,79.7,73.7,70.3,73.3,33.6,6,46,20.0,13,2,9,513,280,824,751,68,37,41,3,61,2024,65752.5,MISSING,carl granderson
37807.0,37807.0,2024.0,Patriots,LB,Oshane Ximines,00-0035708,5.0,2019.0,2019.0,Giants,27.0,95.0,0.207,5.6,120.0,40.26,602.0,62.08858018720172,2024.0,Patriots,-0.1598290139,23.50%,oshane ximines,oshane ximines,oshane ximines,2625,Oshane Ximines,NE,ED,14,48538,2,0,0,0,0,19,0,66.4,73.4,58.8,64.5,69.9,0,0,0.0,0,0,0,10,2,14,14,0,0,1,0,0,2024,929.6,MISSING,oshane ximines
36713.0,36713.0,2024.0,Commanders,DL,Dorance Armstrong,00-0034373,6.0,2018.0,2018.0,Cowboys,27.0,116.0,0.161,4.3,62.0,25.25,497.0,35.148011898078785,2024.0,Commanders,0.1328873341,70.00%,dorance armstrong,dorance armstrong,dorance armstrong,2626,Dorance Armstrong,WAS,ED,747,48557,19,9,0,0,3,32,0,65.3,62.2,78.0,41.4,28.7,8,33,25.5,13,3,10,450,281,730,623,61,33,29,4,51,2024,48779.1,MISSING,dorance armstrong
38573.0,38573.0,2024.0,Titans,LB,Harold Landry,00-0034828,6.0,2018.0,2018.0,Titans,28.0,41.0,0.436,11.0,490.0,145.59,1044.0,99.98840910555808,2024.0,Titans,-0.1290081858,17.70%,harold landry,harold landry,harold landry,2627,Harold Landry III,TEN,ED,878,48600,17,16,1,0,0,31,0,70.5,84.7,49.6,82.2,74.3,6,15,6.5,4,1,9,423,366,832,830,0,38,42,6,30,2024,61899.0,MISSING,harold landry
36624.0,36624.0,2024.0,Colts,DL,Genard Avery,00-0034682,6.0,2018.0,2018.0,Browns,29.0,150.0,0.12,2.7,31.0,11.85,361.0,24.00620992115817,2024.0,Colts,-0.06411872932,47.10%,genard avery,genard avery,genard avery,2628,Genard Avery,IND,ED,2,49699,1,0,0,0,0,14,0,57.4,69.4,59.1,60.0,MISSING,0,0,MISSING,0,0,0,1,1,2,2,0,0,0,0,0,2024,114.8,MISSING,genard avery
38282.0,38282.0,2024.0,Seahawks,LB,Uchenna Nwosu,00-0034350,6.0,2018.0,2018.0,Chargers,27.0,48.0,0.39,9.9,420.0,121.19,961.0,89.11973902660424,2024.0,Seahawks,-0.01655071719,58.80%,uchenna nwosu,uchenna nwosu,uchenna nwosu,2629,Uchenna Nwosu,SEA,ED,190,50084,6,3,1,0,0,29,0,63.0,82.9,56.9,72.9,43.4,5,4,20.0,3,0,1,111,62,190,189,1,7,9,0,10,2024,11970.0,MISSING,uchenna nwosu
37021.0,37021.0,2024.0,Eagles,LB,Josh Sweat,00-0034381,6.0,2018.0,2018.0,Eagles,27.0,130.0,0.143,3.6,42.0,18.49,437.0,30.033243396248228,2024.0,Eagles,0.2151322403,85.70%,josh sweat,josh sweat,josh sweat,2630,Josh Sweat,PHI,ED,775,50120,19,7,1,0,0,24,0,71.0,79.0,67.9,66.4,75.0,9,42,5.0,2,1,8,510,227,766,743,23,28,31,2,59,2024,55025.0,MISSING,josh sweat
37122.0,37122.0,2024.0,Falcons,LB,Lorenzo Carter,00-0034360,6.0,2018.0,2018.0,Giants,28.0,66.0,0.296,7.9,260.0,76.25,794.0,67.447015589021,2024.0,Falcons,-0.03880498761,47.10%,lorenzo carter,lorenzo carter,lorenzo carter,2631,Lorenzo Carter,ATL,ED,410,50126,13,9,0,0,1,2,0,43.0,50.6,47.3,53.6,61.2,3,4,10.5,4,2,0,150,190,398,395,3,13,25,2,7,2024,17630.0,MISSING,lorenzo carter
36127.0,36127.0,2024.0,Browns,DL,Ogbonnia Okoronkwo,00-0034807,6.0,2018.0,2018.0,Rams,29.0,160.0,0.109,2.3,27.0,9.48,327.0,21.336215229341832,2024.0,Browns,-0.1797469028,17.70%,ogbonnia okoronkwo,ogbo okoronkwo,ogbo okoronkwo,2632,Ogbo Okoronkwo,CLV,ED,464,50130,16,4,0,0,1,8,0,45.3,49.1,55.4,48.1,26.3,4,17,39.3,11,3,3,275,179,458,446,9,14,13,2,24,2024,21019.199999999997,MISSING,ogbo okoronkwo
35777.0,35777.0,2024.0,Bears,DL,Jake Martin,00-0034163,6.0,2018.0,2018.0,Seahawks,28.0,186.0,0.081,1.3,17.0,5.31,248.0,14.905093674554976,2024.0,Bears,-0.08766408568,29.40%,jake martin,jacob martin,jacob martin,2633,Jacob Martin,CHI,ED,222,50152,11,2,1,0,0,6,0,63.5,85.9,67.0,54.9,47.3,3,11,15.4,2,0,3,126,88,219,205,8,11,9,2,17,2024,14097.0,MISSING,jacob martin
38577.0,38577.0,2024.0,Titans,LB,Arden Key,00-0034825,6.0,2018.0,2018.0,Raiders,28.0,87.0,0.226,6.2,155.0,48.01,648.0,51.06066292150742,2024.0,Titans,-0.1290081858,17.70%,arden key,arden key,arden key,2634,Arden Key,TEN,ED,734,50201,16,11,1,0,2,31,1,69.7,48.5,67.7,69.0,42.0,8,24,21.4,9,6,7,409,301,731,704,21,24,22,6,39,2024,51159.8,MISSING,arden key
37296.0,37296.0,2024.0,Jaguars,DL,Josh Allen,00-0035642,5.0,2019.0,2019.0,Jaguars,27.0,7.0,0.919,22.2,1500.0,425.5,1975.0,301.44152746656005,2024.0,Jaguars,-0.155612123,23.50%,josh allen,josh hinesallen,josh hinesallen,2635,Josh Hines-Allen,JAX,ED,821,50235,16,9,1,0,1,15,1,82.7,50.9,83.4,70.1,61.6,8,46,11.6,5,5,9,489,313,818,770,37,27,29,2,63,2024,67896.7,MISSING,josh hinesallen
37701.0,37701.0,2024.0,Panthers,LB,Marquis Haynes,00-0034382,6.0,2018.0,2018.0,Panthers,30.0,136.0,0.136,3.3,38.0,16.18,413.0,28.08486157885467,2024.0,Panthers,-0.2237786502,29.40%,marquis haynes,marquis haynes,marquis haynes,2636,Marquis Haynes Sr.,CAR,ED,41,50244,2,1,0,0,0,5,0,42.7,0.0,46.9,58.4,75.4,0,1,0.0,0,1,0,24,16,41,41,0,0,4,0,1,2024,1750.7,MISSING,marquis haynes
37515.0,37515.0,2024.0,Lions,LB,Marcus Davenport,00-0034344,6.0,2018.0,2018.0,Saints,27.0,14.0,0.695,17.8,1100.0,325.31,1610.0,173.30278100580392,2024.0,Lions,0.2197285648,83.30%,marcus davenport,marcus davenport,marcus davenport,2637,Marcus Davenport,DET,ED,89,50291,2,1,0,0,0,11,0,53.1,0.0,64.4,53.4,74.4,3,3,33.3,1,2,1,60,27,89,80,8,1,1,0,7,2024,4725.900000000001,MISSING,marcus davenport
36529.0,36529.0,2024.0,Chiefs,DL,Charles Omenihu,00-0035279,5.0,2019.0,2019.0,Texans,27.0,161.0,0.108,2.2,27.0,9.27,324.0,28.306156857654443,2024.0,Chiefs,0.0383547092,85.00%,charles omenihu,charles omenihu,charles omenihu,2638,Charles Omenihu,KC,ED,303,50612,8,2,1,0,2,16,0,66.0,67.4,60.1,67.0,29.5,1,11,26.7,4,1,2,201,98,300,192,60,9,9,1,14,2024,19998.0,MISSING,charles omenihu
,,,,,,,,,,,,,,,,,,,,Panthers,,,,,,2639,Tarron Jackson,CAR,ED,28,54410,3,0,0,0,0,5,0,41.2,75.7,53.9,39.8,21.3,0,1,100.0,2,0,0,16,11,27,27,0,0,0,0,1,2024,1153.6,MISSING,tarron jackson
36355.0,36355.0,2024.0,Cardinals,LB,Benton Whitley,00-0037638,2.0,2022.0,2022.0,MISSING,25.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024.0,Cardinals,0.01573369863,47.10%,benton whitley,benton whitley,benton whitley,2640,Benton Whitley,ARZ,ED,2,54444,1,0,0,0,0,1,0,57.9,67.7,59.1,60.0,MISSING,0,0,MISSING,0,0,0,1,1,2,2,0,0,0,0,0,2024,115.8,MISSING,benton whitley
38280.0,38280.0,2024.0,Seahawks,LB,Boye Mafe,00-0038133,2.0,2022.0,2022.0,Seahawks,25.0,40.0,0.443,11.1,500.0,149.45,1057.0,225.8988870595059,2024.0,Seahawks,-0.01655071719,58.80%,boye mafe,boye mafe,boye mafe,2641,Boye Mafe,SEA,ED,607,55220,15,8,2,0,1,29,0,75.2,75.2,65.7,77.8,66.0,5,36,20.5,8,1,6,344,202,576,574,2,19,23,2,47,2024,45646.4,MISSING,boye mafe
37599.0,37599.0,2024.0,Packers,DL,Arron Mosby,00-0037364,2.0,2022.0,2022.0,MISSING,25.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024.0,Packers,0.1652537339,61.10%,arron mosby,arron mosby,arron mosby,2642,Arron Mosby,GB,ED,150,55908,10,0,0,0,0,12,0,62.5,83.6,49.6,67.7,46.7,1,8,22.2,2,0,1,85,52,149,141,4,4,7,1,10,2024,9375.0,MISSING,arron mosby
36246.0,36246.0,2024.0,Buccaneers,LB,Jose Ramirez,00-0039053,1.0,2023.0,2023.0,Buccaneers,25.0,196.0,0.072,1.0,13.0,4.25,221.0,31.59472523147112,2024.0,Buccaneers,0.1051836178,55.60%,jose ramirez,jose ramirez,jose ramirez,2643,Jose Ramirez,TB,ED,30,56323,3,0,0,0,0,30,0,41.5,0.0,55.6,52.1,MISSING,1,1,MISSING,0,1,0,24,5,30,27,3,0,0,0,2,2024,1245.0,MISSING,jose ramirez
36347.0,36347.0,2024.0,Cardinals,LB,Victor Dimukeje,00-0036896,3.0,2021.0,2021.0,Cardinals,24.0,210.0,0.061,0.6,7.0,3.11,184.0,20.42616601787112,2024.0,Cardinals,0.01573369863,47.10%,victor dimukeje,victor dimukeje,victor dimukeje,2644,Victor Dimukeje,ARZ,ED,157,56347,11,2,0,0,1,1,0,75.1,82.2,75.8,53.2,42.9,5,5,18.2,2,0,0,65,75,149,145,3,4,7,2,10,2024,11790.7,MISSING,victor dimukeje
35947.0,35947.0,2024.0,Bills,DL,A.J. Epenesa,00-0036192,4.0,2020.0,2020.0,Bills,25.0,54.0,0.357,9.2,360.0,103.56,899.0,147.96109316366915,2024.0,Bills,0.1922816216,75.00%,aj epenesa,aj epenesa,aj epenesa,2645,A.J. Epenesa,BUF,ED,712,56369,20,10,1,1,1,4,0,56.5,54.1,54.2,61.6,44.0,7,9,14.9,7,4,6,401,295,710,662,40,30,30,5,22,2024,40228.0,MISSING,aj epenesa
36717.0,36717.0,2024.0,Commanders,DL,Andre Jones,00-0038635,1.0,2023.0,2023.0,Commanders,25.0,233.0,0.052,0.0,0.0,1.87,129.0,16.411032264850277,2024.0,Commanders,0.1328873341,70.00%,andre jones,andre jones,andre jones,2646,Andre Jones Jr.,WAS,ED,17,56395,2,0,0,0,0,32,0,39.3,77.0,52.7,42.2,69.2,0,0,0.0,0,0,0,7,9,17,17,0,1,1,0,0,2024,668.0999999999999,MISSING,andre jones
36730.0,36730.0,2024.0,Commanders,LB,Keandre Jones,00-0036203,4.0,2020.0,2020.0,MISSING,26.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024.0,Commanders,0.1328873341,70.00%,keandre jones,andre jones,andre jones,2646,Andre Jones Jr.,WAS,ED,17,56395,2,0,0,0,0,32,0,39.3,77.0,52.7,42.2,69.2,0,0,0.0,0,0,0,7,9,17,17,0,1,1,0,0,2024,668.0999999999999,MISSING,andre jones
38156.0,38156.0,2024.0,Saints,DL,Chase Young,00-0036321,4.0,2020.0,2020.0,Commanders,25.0,2.0,1.099,30.2,2600.0,717.17,2635.0,576.9155471245551,2024.0,Saints,-0.08437242371,29.40%,chase young,chase young,chase young,2647,Chase Young,NO,ED,740,56436,17,4,2,0,1,20,0,66.4,61.7,66.0,54.6,47.1,12,47,20.7,6,3,7,482,238,735,662,61,19,19,4,66,2024,49136.00000000001,MISSING,chase young
35687.0,35687.0,2024.0,49ers,LB,Yetur Gross-Matos,00-0036288,4.0,2020.0,2020.0,Panthers,26.0,38.0,0.458,11.4,520.0,157.49,1084.0,191.06275245087585,2024.0,49ers,0.02174647007,35.30%,yetur grossmatos,yetur grossmatos,yetur grossmatos,2648,Yetur Gross-Matos,SF,ED,367,56444,11,6,0,0,0,28,0,51.5,88.3,59.4,46.6,36.4,3,14,23.8,5,0,4,209,156,367,263,55,9,10,3,21,2024,18900.5,MISSING,yetur grossmatos
37223.0,37223.0,2024.0,Giants,LB,Patrick Johnson,00-0036922,3.0,2021.0,2021.0,Eagles,26.0,234.0,0.052,0.0,0.0,1.83,127.0,13.331514496464909,2024.0,Giants,-0.1729829461,17.70%,patrick johnson,patrick johnson,patrick johnson,2649,Patrick Johnson,NYG,ED,47,56460,6,3,0,0,0,21,0,50.2,78.8,55.5,50.0,27.1,1,0,33.3,2,0,0,18,28,46,46,0,1,1,0,1,2024,2359.4,MISSING,patrick johnson
36531.0,36531.0,2024.0,Chiefs,DL,Malik Herring,00-0036682,3.0,2021.0,2021.0,MISSING,26.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024.0,Chiefs,0.0383547092,85.00%,malik herring,malik herring,malik herring,2650,Malik Herring,KC,ED,193,56616,12,3,0,0,0,16,0,60.2,86.3,57.7,62.1,63.1,2,6,7.7,1,0,0,96,93,193,155,17,6,9,1,8,2024,11618.6,MISSING,malik herring
38158.0,38158.0,2024.0,Saints,DL,Payton Turner,00-0036926,3.0,2021.0,2021.0,Saints,25.0,28.0,0.533,13.4,660.0,209.11,1245.0,252.02587880696123,2024.0,Saints,-0.08437242371,29.40%,payton turner,payton turner,payton turner,2651,Payton Turner,NO,ED,335,56624,15,8,4,0,2,20,0,54.0,34.2,70.8,40.7,43.5,1,10,17.4,4,3,2,189,145,334,271,55,9,11,1,13,2024,18090.0,MISSING,payton turner
37695.0,37695.0,2024.0,Panthers,LB,D.J. Johnson,00-0038535,1.0,2023.0,2023.0,Panthers,25.0,80.0,0.246,6.7,190.0,56.02,692.0,137.6079833745296,2024.0,Panthers,-0.2237786502,29.40%,dj johnson,dj johnson,dj johnson,2652,DJ Johnson,CAR,ED,392,56704,14,13,1,2,0,5,1,54.2,33.0,50.1,60.3,61.9,0,0,8.7,4,3,1,128,245,384,382,2,18,29,2,1,2024,21246.4,MISSING,dj johnson
36615.0,36615.0,2024.0,Colts,DL,Kwity Paye,00-0036479,3.0,2021.0,2021.0,Colts,25.0,21.0,0.594,15.2,800.0,260.82,1397.0,289.7795974451737,2024.0,Colts,-0.06411872932,47.10%,kwity paye,kwity paye,kwity paye,2653,Kwity Paye,IND,ED,667,56713,15,6,1,0,1,14,0,66.8,91.2,57.8,67.4,65.2,4,25,5.6,2,0,8,387,272,663,652,8,28,28,4,37,2024,44555.6,MISSING,kwity paye
35875.0,35875.0,2024.0,Bengals,LB,Isaiah Thomas,00-0037314,2.0,2022.0,2022.0,Browns,25.0,223.0,0.056,0.2,2.0,2.33,153.0,17.86736108248169,2024.0,Bengals,0.04236154557,52.90%,isaiah thomas,isaiah thomas,isaiah thomas,2654,Isaiah Thomas,CIN,ED,46,56798,2,2,0,0,0,7,1,62.4,80.8,58.6,55.0,72.6,0,1,0.0,0,0,0,19,25,46,45,1,1,1,0,1,2024,2870.4,MISSING,isaiah thomas
35958.0,35958.0,2024.0,Bills,DL,Kingsley Jonathan,00-0037431,2.0,2022.0,2022.0,MISSING,26.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024.0,Bills,0.1922816216,75.00%,kingsley jonathan,kingsley jonathan,kingsley jonathan,2655,Kingsley Jonathan,BUF,ED,7,56856,1,0,0,0,0,4,0,65.2,70.6,64.2,60.0,MISSING,1,0,MISSING,0,0,0,6,1,7,7,0,0,0,0,1,2024,456.4,MISSING,kingsley jonathan
