team,player_id,adjusted_value,Team,Net EPA,Win %,Player,Position,Cap_Space,year,merge_player_x,fuzzy_matched_player,final_player_name,Unnamed: 0,player,team_name,position,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa,Year,weighted_grade,weighted_average_grade,merge_player_y
49ers,00-0039699,0.0,49ers,0.02174647007,35.30%,Tanner Mordecai,QB,0.0880971025841816,2024.0,tanner mordecai,,tanner mordecai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0039464,0.0,Bears,-0.08766408568,29.40%,Austin Reed,QB,0.0880971025841816,2024.0,austin reed,austin davis,austin davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bengals,00-0034438,5.513341659241477,Bengals,0.04236154557,52.90%,Logan Woodside,QB,0.0131558339859044,2024.0,logan woodside,logan woodside,logan woodside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bengals,00-0035100,0.0,Bengals,0.04236154557,52.90%,Jake Browning,QB,0.3582615505090055,2024.0,jake browning,jake browning,jake browning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bills,00-0036679,0.0,Bills,0.1922816216,75.00%,Shane Buechele,QB,0.2192638997650744,2024.0,shane buechele,,shane buechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0037013,637.5902848677591,Broncos,0.1355160561,55.60%,Zach Wilson,QB,1.0675947533281127,2024.0,zach wilson,zach wilson,zach wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0035264,39.32091842735752,Broncos,0.1355160561,55.60%,Jarrett Stidham,QB,2.74079874706343,2024.0,jarrett stidham,jarrett stidham,jarrett stidham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0039238,15.787027900146844,Buccaneers,0.1051836178,55.60%,Michael Pratt,QB,0.0880971025841816,2024.0,michael pratt,michael penix,michael penix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,00-0035282,26.51480577802755,Chargers,0.08650381147,61.10%,Easton Stick,QB,0.5060689115113547,2024.0,easton stick,easton stick,easton stick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiefs,00-0037324,13.582120429202346,Chiefs,0.0383547092,85.00%,Chris Oladokun,QB,0.0538371182458888,2024.0,chris oladokun,,chris oladokun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0036879,17.589272964575017,Colts,-0.06411872932,47.10%,Sam Ehlinger,QB,0.4258719655442443,2024.0,sam ehlinger,sam ehlinger,sam ehlinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0039575,0.0,Colts,-0.06411872932,47.10%,Jason Bean,QB,0.0880971025841816,2024.0,jason bean,,jason bean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0032436,5.781413732999281,Commanders,0.1328873341,70.00%,Jeff Driskel,QB,0.3856695379796397,2024.0,jeff driskel,jeff driskel,jeff driskel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0039677,0.0,Commanders,0.1328873341,70.00%,Sam Hartman,QB,0.0636256851996867,2024.0,sam hartman,,sam hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0035251,58.2918064610129,Cowboys,-0.1874393508,41.20%,Will Grier,QB,0.0244714173844949,2024.0,will grier,will grier,will grier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0036929,58.659917243869685,Eagles,0.2151322403,85.70%,Ian Book,QB,0.0428519968676585,2024.0,ian book,ian book,ian book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0033958,13.778981246985904,Falcons,-0.03880498761,47.10%,Nathan Peterman,QB,0.1501174628034455,2024.0,nathan peterman,nathan peterman,nathan peterman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0039331,0.0,Falcons,-0.03880498761,47.10%,Emory Jones,QB,0.0097885669537979,2024.0,emory jones,mac jones,mac jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0033936,30.282627077147385,Jaguars,-0.155612123,23.50%,C.J. Beathard,QB,0.1928347689898198,2024.0,cj beathard,cj beathard,cj beathard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0034899,0.0,Jaguars,-0.155612123,23.50%,John Wolford,QB,0.0328895849647611,2024.0,john wolford,john wolford,john wolford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0039797,50.55916997275343,Jets,-0.02455557428,29.40%,Jordan Travis,QB,0.208915035238841,2024.0,jordan travis,,jordan travis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0038658,0.0,Jets,-0.02455557428,29.40%,Adrian Martinez,QB,0.0880971025841816,2024.0,adrian martinez,,adrian martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0036197,35.5135898698951,Lions,0.2197285648,83.30%,Jake Fromm,QB,0.0880971025841816,2024.0,jake fromm,jake fromm,jake fromm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0038391,59.553855344418515,Packers,0.1652537339,61.10%,Sean Clifford,QB,0.0880971025841816,2024.0,sean clifford,sean clifford,sean clifford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0034732,8.513769004395286,Packers,0.1652537339,61.10%,Alex McGough,QB,0.0342599843382928,2024.0,alex mcgough,,alex mcgough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0039501,0.0,Panthers,-0.2237786502,29.40%,Jack Plummer,QB,0.0345865309318715,2024.0,jack plummer,,jack plummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0036825,0.0,Panthers,-0.2237786502,29.40%,Feleipe Franks,QB,0.3428159749412686,2024.0,feleipe franks,feleipe franks,feleipe franks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0036312,25.969255171175742,Raiders,-0.1373166516,23.50%,Jake Luton,QB,0.0195771339075959,2024.0,jake luton,jake luton,jake luton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0039534,0.0,Raiders,-0.1373166516,23.50%,Carter Bradley,QB,0.0691730618637431,2024.0,carter bradley,,carter bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0039107,75.46700937007179,Rams,-0.04232456626,57.90%,Stetson Bennett,QB,0.3797122161315583,2024.0,stetson bennett,,stetson bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0039801,23.74303503009006,Ravens,0.269860976,68.40%,Devin Leary,QB,0.0880971025841816,2024.0,devin leary,,devin leary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0038911,0.0,Ravens,0.269860976,68.40%,Malik Cunningham,QB,0.0880971025841816,2024.0,malik cunningham,,malik cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0036384,12.509874927864445,Saints,-0.08437242371,29.40%,Ben DiNucci,QB,0.0195771339075959,2024.0,ben dinucci,ben dinucci,ben dinucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0038598,49.64425437047008,Seahawks,-0.01655071719,58.80%,Jaren Hall,QB,0.0597102584181675,2024.0,jaren hall,jaren hall,jaren hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0039456,0.0,Seahawks,-0.01655071719,58.80%,John Rhys Plumlee,QB,0.0172932654659357,2024.0,john rhys plumlee,,john rhys plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0039577,0.0,Texans,0.0006868162663,57.90%,Kedon Slovis,QB,0.0880971025841816,2024.0,kedon slovis,,kedon slovis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0028986,0.0,Texans,0.0006868162663,57.90%,Case Keenum,QB,1.2897866092404071,2024.0,case keenum,case keenum,case keenum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0032156,2.220717548153124,Titans,-0.1290081858,17.70%,Trevor Siemian,QB,0.1084181675802662,2024.0,trevor siemian,trevor siemian,trevor siemian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0039923,537.5543907208883,Vikings,0.111098585,77.80%,J.J. McCarthy,QB,1.5558335943617854,2024.0,jj mccarthy,,jj mccarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0034955,0.0,Vikings,0.111098585,77.80%,Brett Rypien,QB,0.3856695379796397,2024.0,brett rypien,brett rypien,brett rypien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
