team,player_id_x,adjusted_value,Team,Net EPA,Win %,Player,Position,Cap_Space,year,merge_player_x,fuzzy_matched_player,final_player_name,Unnamed: 0,player,team_name,position,snap_counts_defense,player_id_y,player_game_count,assists,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_tackle,interceptions,interception_touchdowns,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_corner,snap_counts_coverage,snap_counts_slot,stops,tackles,tackles_for_loss,targets,touchdowns,yards,Year,weighted_grade,weighted_average_grade,merge_player_y
Lions,00-0035370,0.0,Lions,-0.163,18.80%,Saivion Smith,CB,0.0050410958904109,2021.0,saivion smith,saivion smith,saivion smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0036462,0.0,Packers,0.116,72.20%,Innis Gaines,CB,0.0100821917808219,2021.0,innis gaines,innis gaines,innis gaines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0035079,0.0,Packers,0.116,72.20%,Kabion Ento,CB,0.0907397260273972,2021.0,kabion ento,,kabion ento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0036299,90.13545623890364,Panthers,-0.101,29.40%,Troy Pride Jr.,CB,0.3475994520547945,2021.0,troy pride,troy pride,troy pride,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0035950,0.0,Panthers,-0.101,29.40%,Myles Hartsfield,CB,0.3558575342465753,2021.0,myles hartsfield,myles hartsfield,myles hartsfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0036084,0.0,Panthers,-0.101,29.40%,Madre Harper,CB,0.0200909589041095,2021.0,madre harper,andre chachere,andre chachere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0035365,0.0,Panthers,-0.101,29.40%,Tae Hayes,CB,0.0100821917808219,2021.0,tae hayes,tae hayes,tae hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0034540,0.0,Raiders,-0.062,55.60%,Tony Brown,CB,0.0230136986301369,2021.0,tony brown,tony brown,tony brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0035783,0.0,Rams,0.107,76.20%,Tyler Hall,CB,0.0504109589041095,2021.0,tyler hall,tyler hall,tyler hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0034502,0.0,Rams,0.107,76.20%,Grant Haley,CB,0.0258750684931506,2021.0,grant haley,grant haley,grant haley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0032165,154.89961255761355,Ravens,-0.069,47.10%,Marcus Peters,CB,5.461982465753425,2021.0,marcus peters,marcus peters,marcus peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0034979,69.2478569693987,Ravens,-0.069,47.10%,Iman Marshall,CB,0.5196158904109589,2021.0,iman marshall,iman lewismarshall,iman lewismarshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0035714,0.0,Ravens,-0.069,47.10%,Mazzi Wilkins,CB,0.0151232876712328,2021.0,mazzi wilkins,mazzi wilkins,mazzi wilkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0036124,0.0,Ravens,-0.069,47.10%,Khalil Dorsey,CB,0.2410958904109589,2021.0,khalil dorsey,khalil dorsey,khalil dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0034603,0.0,Ravens,-0.069,47.10%,Kevin Toliver,CB,0.0536986301369863,2021.0,kevin toliver,kevin toliver,kevin toliver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0033091,81.66725418747438,Saints,0.038,52.90%,Keivarae Russell,CB,0.0280060273972602,2021.0,keivarae russell,keivarae russell,keivarae russell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0032059,57.470666329698176,Saints,0.038,52.90%,P.J. Williams,CB,0.5753424657534246,2021.0,pj williams,pj williams,pj williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0035285,40.5868772652855,Saints,0.038,52.90%,Jordan Miller,CB,0.0100821917808219,2021.0,jordan miller,harlan miller,harlan miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0036792,0.0,Saints,0.038,52.90%,Bryce Thompson,CB,0.0050410958904109,2021.0,bryce thompson,bryce thompson,bryce thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0035130,0.0,Saints,0.038,52.90%,Dylan Mabin,CB,0.0151232876712328,2021.0,dylan mabin,dylan mabin,dylan mabin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0036056,0.0,Seahawks,0.018,41.20%,Gavin Heslop,CB,0.1004547945205479,2021.0,gavin heslop,,gavin heslop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0034527,0.0,Seahawks,0.018,41.20%,Ryan Neal,CB,0.5041095890410959,2021.0,ryan neal,siran neal,siran neal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0036846,15.787027900146844,Steelers,-0.057,52.90%,Tre Norwood,CB,0.3745808219178082,2021.0,tre norwood,,tre norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0035801,0.0,Steelers,-0.057,52.90%,DeMarkus Acy,CB,0.2273972602739726,2021.0,demarkus acy,darius slay,darius slay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0035244,180.72008729049935,Texans,-0.211,23.50%,Lonnie Johnson,CB,0.779201095890411,2021.0,lonnie johnson,lonnie johnson,lonnie johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0035995,0.0,Texans,-0.211,23.50%,Grayland Arnold,CB,0.0739720547945205,2021.0,grayland arnold,grayland arnold,grayland arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0036629,86.53285920908559,Vikings,0.022,47.10%,Camryn Bynum,CB,0.4599742465753424,2021.0,camryn bynum,,camryn bynum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0036801,0.0,Vikings,0.022,47.10%,Bryan Mills,CB,0.0200909589041095,2021.0,bryan mills,jalen mills,jalen mills,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0035979,0.0,Vikings,0.022,47.10%,Myles Dorn,CB,0.0200909589041095,2021.0,myles dorn,myles bryant,myles bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49ers,00-0031334,72.80967274368992,49ers,0.196,75.00%,Jason Verrett,CB,0.2526950048030739,2022.0,jason verrett,jason verrett,jason verrett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49ers,00-0037522,0.0,49ers,0.196,75.00%,Qwuantrezz Knight,CB,0.0994236311239193,2022.0,qwuantrezz knight,,qwuantrezz knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0034389,42.735932742917754,Bears,-0.162,17.70%,Dane Cruikshank,CB,0.5031219980787704,2022.0,dane cruikshank,,dane cruikshank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0037096,14.292149779735682,Bears,-0.162,17.70%,Elijah Hicks,CB,0.3478635926993276,2022.0,elijah hicks,eli ricks,eli ricks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0033435,0.0,Bears,-0.162,17.70%,Breon Borders,CB,0.0716455331412103,2022.0,breon borders,breon borders,breon borders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bengals,00-0035534,52.02610428129852,Bengals,0.124,73.70%,Marvell Tell,CB,0.0994236311239193,2022.0,marvell tell,marvell tell,marvell tell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bills,00-0037484,0.0,Bills,0.156,77.80%,Kyler McMichael,CB,0.0994236311239193,2022.0,kyler mcmichael,,kyler mcmichael,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bills,00-0035357,0.0,Bills,0.156,77.80%,Cam Lewis,CB,0.4442843419788665,2022.0,cam lewis,cam lewis,cam lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0037418,0.0,Broncos,-0.036,29.40%,Delonte Hood,CB,0.0110470701248799,2022.0,delonte hood,,delonte hood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0035210,0.0,Browns,-0.016,41.20%,Herb Miller,CB,0.0497118155619596,2022.0,herb miller,herb miller,herb miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0030411,21.89022029431632,Buccaneers,-0.004,44.40%,Logan Ryan,CB,0.5379442843419788,2022.0,logan ryan,logan ryan,logan ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0036667,13.308484270782202,Cardinals,-0.094,23.50%,Chris Wilcox,CB,0.0110470701248799,2022.0,chris wilcox,chris milton,chris milton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,00-0035998,0.0,Chargers,-0.005,55.60%,Michael Jacquet,CB,0.0552353506243996,2022.0,michael jacquet,michael jacquet,michael jacquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,00-0035542,0.0,Chargers,-0.005,55.60%,Kemon Hall,CB,0.1194092219020173,2022.0,kemon hall,kemon hall,kemon hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiefs,00-0037198,13.42727165932452,Chiefs,0.18,85.00%,Nazeeh Johnson,CB,0.2821805955811719,2022.0,nazeeh johnson,nazeeh johnson,nazeeh johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0037188,0.0,Colts,-0.136,25.00%,David Vereen,CB,0.0110470701248799,2022.0,david vereen,david rivers,david rivers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0037549,0.0,Colts,-0.136,25.00%,Darrell Baker Jr.,CB,0.037624399615754,2022.0,darrell baker,darrell baker,darrell baker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0033289,31.659557653781896,Commanders,-0.007,50.00%,Corn Elder,CB,0.1331412103746397,2022.0,corn elder,corn elder,corn elder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0037535,0.0,Commanders,-0.007,50.00%,DaMarcus Fields,CB,0.0607588856868395,2022.0,damarcus fields,damarcus fields,damarcus fields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0035255,75.56985331645403,Cowboys,0.118,68.40%,Kendall Sheffield,CB,0.0813640730067243,2022.0,kendall sheffield,kendall sheffield,kendall sheffield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0030575,53.93873221039851,Cowboys,0.118,68.40%,Xavier Rhodes,CB,0.0095581171950048,2022.0,xavier rhodes,xavier rhodes,xavier rhodes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0036661,17.621484167757437,Cowboys,0.118,68.40%,Israel Mukuamu,CB,0.4119486071085494,2022.0,israel mukuamu,israel mukuamu,israel mukuamu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0037577,0.0,Cowboys,0.118,68.40%,Isaac Taylor -Stuart,CB,0.2073323727185398,2022.0,isaac taylor stuart,,isaac taylor stuart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0032239,94.48816616502424,Dolphins,0.032,50.00%,Byron Jones,CB,2.819884726224784,2022.0,byron jones,byron jones,byron jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0034990,30.73987530396711,Dolphins,0.032,50.00%,Ka'dar Hollman,CB,0.0220941402497598,2022.0,kadar hollman,kadar hollman,kadar hollman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0033734,0.0,Dolphins,0.032,50.00%,Jamal Perry,CB,0.0813640730067243,2022.0,jamal perry,jamal perry,jamal perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0036546,0.0,Dolphins,0.032,50.00%,Trill Williams,CB,0.2209414024975984,2022.0,trill williams,trill williams,trill williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0035858,0.0,Dolphins,0.032,50.00%,Tino Ellis,CB,0.0718059558117195,2022.0,tino ellis,,tino ellis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0037136,0.0,Eagles,0.163,80.00%,Mario Goodrich,CB,0.0994236311239193,2022.0,mario goodrich,mario goodrich,mario goodrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0036724,0.0,Eagles,0.163,80.00%,Mac McCain,CB,0.0386647454370797,2022.0,mac mccain,mac mccain,mac mccain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0036304,59.26565198444304,Falcons,-0.061,41.20%,John Reid,CB,0.0055235350624399,2022.0,john reid,john reid,john reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0037583,0.0,Falcons,-0.061,41.20%,Matt Hankins,CB,0.0994236311239193,2022.0,matt hankins,tre hawkins,tre hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0036149,0.0,Falcons,-0.061,41.20%,Javelin Guidry Jr.,CB,0.0276176753121998,2022.0,javelin guidry,javelin guidry,javelin guidry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0035130,0.0,Falcons,-0.061,41.20%,Dylan Mabin,CB,0.0939000960614793,2022.0,dylan mabin,dylan mabin,dylan mabin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0036502,42.94603597530333,Giants,-0.013,55.60%,Jason Pinnock,CB,0.3962536023054755,2022.0,jason pinnock,,jason pinnock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0035307,14.42725100301978,Jets,-0.041,41.20%,Jimmy Moreland,CB,0.1257444764649375,2022.0,jimmy moreland,jimmy moreland,jimmy moreland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0034310,0.0,Jets,-0.041,41.20%,Craig James,CB,0.1331412103746397,2022.0,craig james,craig james,craig james,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0033770,0.0,Jets,-0.041,41.20%,Justin Hardee,CB,0.9775600384245916,2022.0,justin hardee,justin hardee,justin hardee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0036021,0.0,Jets,-0.041,41.20%,Zane Lewis,CB,0.2065321805955811,2022.0,zane lewis,ryan lewis,ryan lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0036993,104.68500718069076,Lions,-0.011,52.90%,Ifeatu Melifonwu,CB,0.5224274735830932,2022.0,ifeatu melifonwu,ifeatu melifonwu,ifeatu melifonwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0035925,0.0,Lions,-0.011,52.90%,Jarren Williams,CB,0.0331412103746397,2022.0,jarren williams,jarren williams,jarren williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0036124,0.0,Lions,-0.011,52.90%,Khalil Dorsey,CB,0.0220941402497598,2022.0,khalil dorsey,khalil dorsey,khalil dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0036688,0.0,Packers,-0.014,47.10%,Kiondre Thomas,CB,0.0994236311239193,2022.0,kiondre thomas,kevin thomas,kevin thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0035650,108.42297089490071,Panthers,-0.046,41.20%,Justin Layne,CB,0.0772492795389049,2022.0,justin layne,justin layne,justin layne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0036315,18.302553146300593,Panthers,-0.046,41.20%,Stantley Thomas-Oliver,CB,0.4422641690682036,2022.0,stantley thomasoliver,stantley thomasoliver,stantley thomasoliver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0035950,0.0,Panthers,-0.046,41.20%,Myles Hartsfield,CB,0.4306757925072046,2022.0,myles hartsfield,myles hartsfield,myles hartsfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0036056,0.0,Panthers,-0.046,41.20%,Gavin Heslop,CB,0.0497118155619596,2022.0,gavin heslop,,gavin heslop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0036084,0.0,Panthers,-0.046,41.20%,Madre Harper,CB,0.0994236311239193,2022.0,madre harper,andre chachere,andre chachere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0035241,188.71560745578523,Patriots,0.038,47.10%,Joejuan Williams,CB,1.0127195004803071,2022.0,joejuan williams,joejuan williams,joejuan williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0036186,0.0,Raiders,-0.059,35.30%,Isiah Brown,CB,0.0994236311239193,2022.0,isiah brown,isaiah bolden,isaiah bolden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0037052,0.0,Rams,-0.098,29.40%,T.J. Carter,CB,0.0994236311239193,2022.0,tj carter,tony carter,tony carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0037337,0.0,Rams,-0.098,29.40%,Shaun Jolly,CB,0.3009923150816522,2022.0,shaun jolly,,shaun jolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0035916,0.0,Rams,-0.098,29.40%,T.J. Carter,CB,0.0994236311239193,2022.0,tj carter,tony carter,tony carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0032059,42.57531677175973,Saints,-0.002,41.20%,P.J. Williams,CB,0.5703650336215177,2022.0,pj williams,pj williams,pj williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0037536,0.0,Saints,-0.002,41.20%,Vincent Gray,CB,0.0994236311239193,2022.0,vincent gray,vincent gray,vincent gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0037049,0.0,Seahawks,-0.019,50.00%,Chris Steele,CB,0.0055235350624399,2022.0,chris steele,chris smith,chris smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0034527,0.0,Seahawks,-0.019,50.00%,Ryan Neal,CB,0.4298751200768492,2022.0,ryan neal,siran neal,siran neal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0034744,143.55294526800526,Steelers,-0.009,52.90%,Duke Dawson,CB,0.0961575408261287,2022.0,duke dawson,duke dawson,duke dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0033107,135.37220278856356,Steelers,-0.009,52.90%,William Jackson,CB,1.3341873198847265,2022.0,william jackson,william jackson,william jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0036846,14.284693563630526,Steelers,-0.009,52.90%,Tre Norwood,CB,0.4075936599423631,2022.0,tre norwood,,tre norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0037644,0.0,Steelers,-0.009,52.90%,Carlins Platel,CB,0.2065321805955811,2022.0,carlins platel,,carlins platel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0036002,0.0,Steelers,-0.009,52.90%,Elijah Riley,CB,0.0716455331412103,2022.0,elijah riley,elijah riley,elijah riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0036530,0.0,Steelers,-0.009,52.90%,Mark Gilbert,CB,0.0828530259365994,2022.0,mark gilbert,mark gilbert,mark gilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0035995,0.0,Texans,-0.177,18.80%,Grayland Arnold,CB,0.35235734870317,2022.0,grayland arnold,grayland arnold,grayland arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0034966,0.0,Texans,-0.177,18.80%,D'Angelo Ross,CB,0.0386647454370797,2022.0,dangelo ross,dangelo ross,dangelo ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0035244,163.52229717116867,Titans,-0.081,41.20%,Lonnie Johnson,CB,0.5792608069164265,2022.0,lonnie johnson,lonnie johnson,lonnie johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0034388,43.4537870619844,Titans,-0.081,41.20%,Davontae Harris,CB,0.0955273775216138,2022.0,davontae harris,davontae harris,davontae harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0037070,0.0,Titans,-0.081,41.20%,Josh Thompson,CB,0.2257444764649375,2022.0,josh thompson,josh thomas,josh thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0035108,0.0,Titans,-0.081,41.20%,Nate Meadors,CB,0.0055235350624399,2022.0,nate meadors,nate meadors,nate meadors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0034662,0.0,Titans,-0.081,41.20%,Joshua Kalu,CB,0.4634966378482229,2022.0,joshua kalu,joshua kalu,joshua kalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0035499,0.0,Titans,-0.081,41.20%,Kyron Brown,CB,0.0662824207492795,2022.0,kyron brown,kyron brown,kyron brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0036629,78.2981689020182,Vikings,-0.001,72.20%,Camryn Bynum,CB,0.4824462055715657,2022.0,camryn bynum,,camryn bynum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0034274,30.296564277472825,Vikings,-0.001,72.20%,Parry Nickerson,CB,0.0591738712776176,2022.0,parry nickerson,parry nickerson,parry nickerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0037301,30.14532060129187,Vikings,-0.001,72.20%,Theo Jackson,CB,0.2445566762728146,2022.0,theo jackson,donte jackson,donte jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0036897,19.746487851115383,Vikings,-0.001,72.20%,Tay Gowan,CB,0.0994236311239193,2022.0,tay gowan,tay gowan,tay gowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0037325,16.449906020558004,Vikings,-0.001,72.20%,Kalon Barnes,CB,0.0752487992315081,2022.0,kalon barnes,kevin barnes,kevin barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0035979,0.0,Vikings,-0.001,72.20%,Myles Dorn,CB,0.0662824207492795,2022.0,myles dorn,myles bryant,myles bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49ers,00-0030411,16.216674048766254,49ers,0.26,70.00%,Logan Ryan,CB,0.1161521352313167,2023.0,logan ryan,logan ryan,logan ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49ers,00-0035542,0.0,49ers,0.26,70.00%,Kemon Hall,CB,0.0320284697508896,2023.0,kemon hall,kemon hall,kemon hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0037096,12.932071904879242,Bears,0.0,41.20%,Elijah Hicks,CB,0.3955747330960854,2023.0,elijah hicks,eli ricks,eli ricks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bengals,00-0037743,290.26000182777,Bengals,-0.04,52.90%,Daxton Hill,CB,1.1795346975088967,2023.0,daxton hill,dax hill,dax hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bengals,00-0037415,0.0,Bengals,-0.04,52.90%,Allan George,CB,0.096085409252669,2023.0,allan george,allan george,allan george,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bills,00-0035499,0.0,Bills,0.19,63.20%,Kyron Brown,CB,0.096085409252669,2023.0,kyron brown,kyron brown,kyron brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bills,00-0035357,0.0,Bills,0.19,63.20%,Cam Lewis,CB,0.5271352313167259,2023.0,cam lewis,cam lewis,cam lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0031253,0.0,Broncos,-0.07,47.10%,K'Waun Williams,CB,1.2833629893238434,2023.0,kwaun williams,kwaun williams,kwaun williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0038788,0.0,Broncos,-0.07,47.10%,Art Green,CB,0.0185351423487544,2023.0,art green,art green,art green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0038521,0.0,Broncos,-0.07,47.10%,Reese Taylor,CB,0.0427046263345195,2023.0,reese taylor,ike taylor,ike taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0036114,0.0,Browns,0.05,61.10%,A.J. Green,CB,0.1649466192170818,2023.0,aj green,aj green,aj green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0034515,0.0,Buccaneers,-0.01,52.60%,Dee Delaney,CB,0.449288256227758,2023.0,dee delaney,dee delaney,dee delaney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0038819,0.0,Buccaneers,-0.01,52.60%,Keenan Isaac,CB,0.0213523131672597,2023.0,keenan isaac,keenan isaac,keenan isaac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0037573,0.0,Buccaneers,-0.01,52.60%,Quandre Mosely,CB,0.0373665480427046,2023.0,quandre mosely,quandre mosely,quandre mosely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0035147,21.384543167200977,Cardinals,-0.18,23.50%,Rashad Fenton,CB,0.2902580071174377,2023.0,rashad fenton,rashad fenton,rashad fenton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0034623,0.0,Cardinals,-0.18,23.50%,Andre Chachere,CB,0.3949172597864769,2023.0,andre chachere,andre chachere,andre chachere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
